bay_id,st_marker_id,lat,lon,location
5510,11953W,-37.81499544968763,144.98265330166902,"{'latitude': '-37.81499544968763', 'longitude': '144.98265330166902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1270,4462E,-37.813703354077106,144.95461916833347,"{'latitude': '-37.813703354077106', 'longitude': '144.95461916833347', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3264,5820E,-37.806897853481196,144.953498051854,"{'latitude': '-37.806897853481196', 'longitude': '144.953498051854', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5358,8897W,-37.82450433070958,144.96163789794954,"{'latitude': '-37.82450433070958', 'longitude': '144.96163789794954', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1056,983W,-37.81843925969426,144.96215486694993,"{'latitude': '-37.81843925969426', 'longitude': '144.96215486694993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6038,13087S,-37.82110352876951,144.9428860551576,"{'latitude': '-37.82110352876951', 'longitude': '144.9428860551576', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5524,11981W,-37.81427144972767,144.98277676593383,"{'latitude': '-37.81427144972767', 'longitude': '144.98277676593383', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1294,4486E,-37.81267387438292,144.95414032864602,"{'latitude': '-37.81267387438292', 'longitude': '144.95414032864602', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
909,C664,-37.814502169812556,144.96887680360908,"{'latitude': '-37.814502169812556', 'longitude': '144.96887680360908', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4384,C7202,-37.807619066478324,144.95279678011752,"{'latitude': '-37.807619066478324', 'longitude': '144.95279678011752', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4271,C6878,-37.80937358030814,144.95585125657686,"{'latitude': '-37.80937358030814', 'longitude': '144.95585125657686', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6066,13054N,-37.82095614688842,144.94301339738053,"{'latitude': '-37.82095614688842', 'longitude': '144.94301339738053', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8153,15199S,-37.81673355931401,144.9809988170741,"{'latitude': '-37.81673355931401', 'longitude': '144.9809988170741', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5036,9512N,-37.82837376717498,144.96640899509504,"{'latitude': '-37.82837376717498', 'longitude': '144.96640899509504', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6045,13010N,-37.81982751532851,144.95122373557066,"{'latitude': '-37.81982751532851', 'longitude': '144.95122373557066', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1260,4450E,-37.813977354508374,144.9547467827323,"{'latitude': '-37.813977354508374', 'longitude': '144.9547467827323', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5354,8889W,-37.824869818255166,144.9612076794827,"{'latitude': '-37.824869818255166', 'longitude': '144.9612076794827', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1272,4464E,-37.81365261136899,144.9545957601222,"{'latitude': '-37.81365261136899', 'longitude': '144.9545957601222', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5542,12017W,-37.81323985591021,144.98295410682363,"{'latitude': '-37.81323985591021', 'longitude': '144.98295410682363', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3026,5121W,-37.80341088444709,144.95713839031447,"{'latitude': '-37.80341088444709', 'longitude': '144.95713839031447', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1274,4466E,-37.81360161910824,144.95457224854204,"{'latitude': '-37.81360161910824', 'longitude': '144.95457224854204', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4177,C6616,-37.808416953404844,144.9595582189984,"{'latitude': '-37.808416953404844', 'longitude': '144.9595582189984', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2252,3945S,-37.81261862917434,144.95362160189677,"{'latitude': '-37.81261862917434', 'longitude': '144.95362160189677', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5601,12221S,-37.80945494058656,144.97399416594155,"{'latitude': '-37.80945494058656', 'longitude': '144.97399416594155', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5346,8873W,-37.82539182057477,144.9605934088404,"{'latitude': '-37.82539182057477', 'longitude': '144.9605934088404', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2247,3936N,-37.81224916081595,144.95443640358283,"{'latitude': '-37.81224916081595', 'longitude': '144.95443640358283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3635,7586N,-37.80558417130324,144.95415795040003,"{'latitude': '-37.80558417130324', 'longitude': '144.95415795040003', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4290,C6916,-37.80945131207706,144.95597777727065,"{'latitude': '-37.80945131207706', 'longitude': '144.95597777727065', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3604,7552N,-37.80596466609564,144.9589088869089,"{'latitude': '-37.80596466609564', 'longitude': '144.9589088869089', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6081,13227S,-37.81942235225009,144.94554422786018,"{'latitude': '-37.81942235225009', 'longitude': '144.94554422786018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6745,6621S,-37.808482050941095,144.95967700708283,"{'latitude': '-37.808482050941095', 'longitude': '144.95967700708283', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
983,910E,-37.816862701910495,144.96446077170123,"{'latitude': '-37.816862701910495', 'longitude': '144.96446077170123', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1020,1114E,-37.81532413603813,144.96097502686087,"{'latitude': '-37.81532413603813', 'longitude': '144.96097502686087', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3024,5117W,-37.8036417823928,144.95723751206768,"{'latitude': '-37.8036417823928', 'longitude': '144.95723751206768', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6391,13638E,-37.82031917698089,144.9445537965233,"{'latitude': '-37.82031917698089', 'longitude': '144.9445537965233', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1528,1892N,-37.81372065885267,144.97230264023773,"{'latitude': '-37.81372065885267', 'longitude': '144.97230264023773', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1263,4455W,-37.814009141193395,144.9545079009563,"{'latitude': '-37.814009141193395', 'longitude': '144.9545079009563', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3025,5119W,-37.80359102769667,144.95721410852093,"{'latitude': '-37.80359102769667', 'longitude': '144.95721410852093', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3136,5317W,-37.810996473149395,144.95597036355997,"{'latitude': '-37.810996473149395', 'longitude': '144.95597036355997', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4320,C6978,-37.809331444399675,144.9562035389631,"{'latitude': '-37.809331444399675', 'longitude': '144.9562035389631', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3040,5143W,-37.80295473347809,144.95692438957946,"{'latitude': '-37.80295473347809', 'longitude': '144.95692438957946', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4180,C6628,-37.80844275440215,144.9594691475015,"{'latitude': '-37.80844275440215', 'longitude': '144.9594691475015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4323,C6984,-37.80929677253113,144.9562728880633,"{'latitude': '-37.80929677253113', 'longitude': '144.9562728880633', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5352,8885W,-37.824946075716575,144.96111801948322,"{'latitude': '-37.824946075716575', 'longitude': '144.96111801948322', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6222,13322E,-37.81819067770749,144.94645995311902,"{'latitude': '-37.81819067770749', 'longitude': '144.94645995311902', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6184,13258N,-37.81991234380873,144.94322369995194,"{'latitude': '-37.81991234380873', 'longitude': '144.94322369995194', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5375,11724E,-37.809919627877356,144.97298012382748,"{'latitude': '-37.809919627877356', 'longitude': '144.97298012382748', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6744,6619S,-37.808463852302836,144.95974035586147,"{'latitude': '-37.808463852302836', 'longitude': '144.95974035586147', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6037,13085S,-37.821119165074585,144.94295135097482,"{'latitude': '-37.821119165074585', 'longitude': '144.94295135097482', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4298,C6932,-37.809377574431565,144.9560547857816,"{'latitude': '-37.809377574431565', 'longitude': '144.9560547857816', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4251,C6834,-37.80932853709153,144.95565051334395,"{'latitude': '-37.80932853709153', 'longitude': '144.95565051334395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6742,6581S,-37.80841314412618,144.9599170672416,"{'latitude': '-37.80841314412618', 'longitude': '144.9599170672416', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2668,10177W,-37.804148877137436,144.9493349031893,"{'latitude': '-37.804148877137436', 'longitude': '144.9493349031893', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3968,C5904,-37.80465556333269,144.9538636192491,"{'latitude': '-37.80465556333269', 'longitude': '144.9538636192491', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3570,7098N,-37.80895014004577,144.95313144220654,"{'latitude': '-37.80895014004577', 'longitude': '144.95313144220654', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5826,12539S,-37.81594173624363,144.98041689467863,"{'latitude': '-37.81594173624363', 'longitude': '144.98041689467863', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3356,6044E,-37.80611418666328,144.95221261672373,"{'latitude': '-37.80611418666328', 'longitude': '144.95221261672373', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3195,5435W,-37.80812111907606,144.95462556128655,"{'latitude': '-37.80812111907606', 'longitude': '144.95462556128655', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1271,4463W,-37.81377979292849,144.95440143817464,"{'latitude': '-37.81377979292849', 'longitude': '144.95440143817464', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5519,11971W,-37.81453171425345,144.98273230770295,"{'latitude': '-37.81453171425345', 'longitude': '144.98273230770295', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5508,11949W,-37.81509804827256,144.9826358111394,"{'latitude': '-37.81509804827256', 'longitude': '144.9826358111394', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1266,4458E,-37.81380452889191,144.95466629238138,"{'latitude': '-37.81380452889191', 'longitude': '144.95466629238138', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5361,8903W,-37.82409822525305,144.96211501714058,"{'latitude': '-37.82409822525305', 'longitude': '144.96211501714058', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4178,C6620,-37.80842568141322,144.9595280840578,"{'latitude': '-37.80842568141322', 'longitude': '144.9595280840578', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8336,C6632a,-37.808460677241314,144.95940727803438,"{'latitude': '-37.808460677241314', 'longitude': '144.95940727803438', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3273,5832E,-37.806691285420385,144.95353421712434,"{'latitude': '-37.806691285420385', 'longitude': '144.95353421712434', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4403,C7240,-37.80792434807715,144.9521679122788,"{'latitude': '-37.80792434807715', 'longitude': '144.9521679122788', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5357,8895W,-37.824542423653995,144.96159306132756,"{'latitude': '-37.824542423653995', 'longitude': '144.96159306132756', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5360,8901W,-37.82413759354036,144.96206878558004,"{'latitude': '-37.82413759354036', 'longitude': '144.96206878558004', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1282,4474E,-37.813033688592654,144.95430777343313,"{'latitude': '-37.813033688592654', 'longitude': '144.95430777343313', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4375,C7184,-37.80749350300659,144.95305535791255,"{'latitude': '-37.80749350300659', 'longitude': '144.95305535791255', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5834,12555S,-37.81600397738242,144.98098276323154,"{'latitude': '-37.81600397738242', 'longitude': '144.98098276323154', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8128,15156N,-37.816650137434166,144.98130396822356,"{'latitude': '-37.816650137434166', 'longitude': '144.98130396822356', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1255,1492E,-37.81492322046029,144.95518406009364,"{'latitude': '-37.81492322046029', 'longitude': '144.95518406009364', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6747,6625S,-37.808520094652366,144.95954463796903,"{'latitude': '-37.808520094652366', 'longitude': '144.95954463796903', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3285,5852E,-37.80643916628682,144.9535782464586,"{'latitude': '-37.80643916628682', 'longitude': '144.9535782464586', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6760,13103W,-37.82088566429645,144.9441655051868,"{'latitude': '-37.82088566429645', 'longitude': '144.9441655051868', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8151,15195S,-37.816749289206946,144.98114263809254,"{'latitude': '-37.816749289206946', 'longitude': '144.98114263809254', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3556,7082N,-37.80879376806563,144.95367715058157,"{'latitude': '-37.80879376806563', 'longitude': '144.95367715058157', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6387,13637W,-37.82006792589053,144.9443343571001,"{'latitude': '-37.82006792589053', 'longitude': '144.9443343571001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6427,13681W,-37.8208595675166,144.94618719281783,"{'latitude': '-37.8208595675166', 'longitude': '144.94618719281783', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
8130,15160N,-37.81663498932373,144.98116356058125,"{'latitude': '-37.81663498932373', 'longitude': '144.98116356058125', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4400,C7234,-37.807887745194996,144.95224343121595,"{'latitude': '-37.807887745194996', 'longitude': '144.95224343121595', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6177,13244N,-37.81963249537165,144.94418446205015,"{'latitude': '-37.81963249537165', 'longitude': '144.94418446205015', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6082,13229S,-37.81944163212577,144.94547769471956,"{'latitude': '-37.81944163212577', 'longitude': '144.94547769471956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3637,7590N,-37.80556771137624,144.9540120387018,"{'latitude': '-37.80556771137624', 'longitude': '144.9540120387018', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2244,3932N,-37.81221282649996,144.9545647431513,"{'latitude': '-37.81221282649996', 'longitude': '144.9545647431513', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6030,13071S,-37.821322287092045,144.9438011890341,"{'latitude': '-37.821322287092045', 'longitude': '144.9438011890341', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3492,6576N,-37.80822296307644,144.95988661053423,"{'latitude': '-37.80822296307644', 'longitude': '144.95988661053423', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3046,5149W,-37.80280546182864,144.95685528863962,"{'latitude': '-37.80280546182864', 'longitude': '144.95685528863962', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3947,C5862,-37.80526213247293,144.95375521844215,"{'latitude': '-37.80526213247293', 'longitude': '144.95375521844215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5518,11969W,-37.814583043445566,144.98272347942634,"{'latitude': '-37.814583043445566', 'longitude': '144.98272347942634', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4258,C6848,-37.80918963574677,144.95567555300215,"{'latitude': '-37.80918963574677', 'longitude': '144.95567555300215', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5520,11973W,-37.81447883560203,144.98274136235005,"{'latitude': '-37.81447883560203', 'longitude': '144.98274136235005', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5832,12551S,-37.815988869178675,144.980844512107,"{'latitude': '-37.815988869178675', 'longitude': '144.980844512107', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3843,C5566,-37.80641793309145,144.9539693463589,"{'latitude': '-37.80641793309145', 'longitude': '144.9539693463589', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5521,11975W,-37.81442711693971,144.98275030591668,"{'latitude': '-37.81442711693971', 'longitude': '144.98275030591668', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1052,975W,-37.818654156115066,144.9622532484584,"{'latitude': '-37.818654156115066', 'longitude': '144.9622532484584', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5347,8875W,-37.825353797628004,144.9606383154937,"{'latitude': '-37.825353797628004', 'longitude': '144.9606383154937', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
877,775W,-37.81221754261522,144.96770542370388,"{'latitude': '-37.81221754261522', 'longitude': '144.96770542370388', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6400,13653W,-37.82029753055295,144.94538722060872,"{'latitude': '-37.82029753055295', 'longitude': '144.94538722060872', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
2690,10199W,-37.80355520552128,144.94943939362565,"{'latitude': '-37.80355520552128', 'longitude': '144.94943939362565', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6199,13311W,-37.8203608500787,144.94716161241865,"{'latitude': '-37.8203608500787', 'longitude': '144.94716161241865', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6390,13636E,-37.8203709882682,144.94457618624395,"{'latitude': '-37.8203709882682', 'longitude': '144.94457618624395', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5850,C9102,-37.79838809150849,144.96461950098268,"{'latitude': '-37.79838809150849', 'longitude': '144.96461950098268', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6246,13310N,-37.82225314054185,144.9468388509502,"{'latitude': '-37.82225314054185', 'longitude': '144.9468388509502', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6179,13248N,-37.8196689953097,144.94406016511218,"{'latitude': '-37.8196689953097', 'longitude': '144.94406016511218', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6052,13026N,-37.821134546628315,144.946703641525,"{'latitude': '-37.821134546628315', 'longitude': '144.946703641525', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6401,13655W,-37.82024151135455,144.9453732793993,"{'latitude': '-37.82024151135455', 'longitude': '144.9453732793993', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4379,C7192,-37.80754433786831,144.95295068458603,"{'latitude': '-37.80754433786831', 'longitude': '144.95295068458603', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6036,13083S,-37.82113479065242,144.94301661517727,"{'latitude': '-37.82113479065242', 'longitude': '144.94301661517727', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3917,C5748,-37.80479934256647,144.95533891201956,"{'latitude': '-37.80479934256647', 'longitude': '144.95533891201956', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3044,5147W,-37.80285324569802,144.9568774084001,"{'latitude': '-37.80285324569802', 'longitude': '144.9568774084001', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6063,13048N,-37.82106378486651,144.94346265553844,"{'latitude': '-37.82106378486651', 'longitude': '144.94346265553844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1051,973W,-37.81870463469922,144.96227650552385,"{'latitude': '-37.81870463469922', 'longitude': '144.96227650552385', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4398,C7230,-37.807846347777684,144.9523287050182,"{'latitude': '-37.807846347777684', 'longitude': '144.9523287050182', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
9063,985W,-37.81836934705734,144.96212279570167,"{'latitude': '-37.81836934705734', 'longitude': '144.96212279570167', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3277,5836E,-37.80664488599042,144.9535424004917,"{'latitude': '-37.80664488599042', 'longitude': '144.9535424004917', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6409,13654E,-37.82031162170047,144.94548627048027,"{'latitude': '-37.82031162170047', 'longitude': '144.94548627048027', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6398,13649W,-37.82042089676618,144.94542033551966,"{'latitude': '-37.82042089676618', 'longitude': '144.94542033551966', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6148,C13696,-37.82000385320533,144.94321541187122,"{'latitude': '-37.82000385320533', 'longitude': '144.94321541187122', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5554,12041W,-37.812567426593496,144.98306706076198,"{'latitude': '-37.812567426593496', 'longitude': '144.98306706076198', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6421,13668E,-37.82103994258789,144.94543155458342,"{'latitude': '-37.82103994258789', 'longitude': '144.94543155458342', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4025,C6088,-37.80500356460843,144.95228928847817,"{'latitude': '-37.80500356460843', 'longitude': '144.95228928847817', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
6185,13260N,-37.819930950529155,144.94315971846427,"{'latitude': '-37.819930950529155', 'longitude': '144.94315971846427', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4261,C6854,-37.80949024283423,144.9557663736784,"{'latitude': '-37.80949024283423', 'longitude': '144.9557663736784', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4050,C6138,-37.804293831844774,144.95241519870225,"{'latitude': '-37.804293831844774', 'longitude': '144.95241519870225', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4041,C6120,-37.8045629730273,144.95236769001846,"{'latitude': '-37.8045629730273', 'longitude': '144.95236769001846', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
1264,4456E,-37.8138551724101,144.95468997104118,"{'latitude': '-37.8138551724101', 'longitude': '144.95468997104118', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4987,9419S,-37.83009693501285,144.96648061028844,"{'latitude': '-37.83009693501285', 'longitude': '144.96648061028844', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5015,9447S,-37.830244231466125,144.96597270863515,"{'latitude': '-37.830244231466125', 'longitude': '144.96597270863515', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4008,C6054,-37.805980641706356,144.9521184505153,"{'latitude': '-37.805980641706356', 'longitude': '144.9521184505153', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
856,671W,-37.81445691781761,144.96873486337353,"{'latitude': '-37.81445691781761', 'longitude': '144.96873486337353', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4013,C6064,-37.80583792831153,144.95214406960355,"{'latitude': '-37.80583792831153', 'longitude': '144.95214406960355', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5822,12531S,-37.81591260602434,144.98015121969343,"{'latitude': '-37.81591260602434', 'longitude': '144.98015121969343', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4395,C7224,-37.80780659924804,144.95241056570126,"{'latitude': '-37.80780659924804', 'longitude': '144.95241056570126', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3271,5830E,-37.806714484474156,144.95353012545496,"{'latitude': '-37.806714484474156', 'longitude': '144.95353012545496', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4270,C6876,-37.80936810877179,144.9557893526814,"{'latitude': '-37.80936810877179', 'longitude': '144.9557893526814', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3633,7584N,-37.80559174454697,144.95422564230262,"{'latitude': '-37.80559174454697', 'longitude': '144.95422564230262', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5804,12536N,-37.8157464614875,144.98034187475793,"{'latitude': '-37.8157464614875', 'longitude': '144.98034187475793', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4036,C6110,-37.80468600562186,144.95234559605683,"{'latitude': '-37.80468600562186', 'longitude': '144.95234559605683', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
5173,11607S,-37.81086311637422,144.95142511877822,"{'latitude': '-37.81086311637422', 'longitude': '144.95142511877822', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
4361,C7156,-37.80712310200124,144.95381396511996,"{'latitude': '-37.80712310200124', 'longitude': '144.95381396511996', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
3368,6179W,-37.80406031812777,144.94317667886412,"{'latitude': '-37.80406031812777', 'longitude': '144.94317667886412', 'human_address': '{""address"": """", ""city"": """", ""state"": """", ""zip"": """"}'}"
