,rd_seg_id,marker_id,rd_seg_dsc,geometry,centroid,lati,long,area_m2,bay_id,status
5365,20110,1968N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.966873813825 -37.815304755478, 144.966940360615 -37.815285263076, 144.966948828312 -37.815303431905, 144.966882262032 -37.815322930283, 144.966873813825 -37.815304755478)))",POINT (144.9669113163318 -37.81530409565245),-37.81530409565245,144.9669113163318,8.235229537265566,,Unknown
5366,20110,"1966N,1964",Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.966940360615 -37.815285263076, 144.967212033961 -37.815205684576, 144.967220505173 -37.815223851644, 144.966948830607 -37.815303431043, 144.966940360615 -37.815285263076)))",POINT (144.9670804319989 -37.81525455776674),-37.815254557766735,144.96708043199894,33.61409286230691,,Unknown
5367,20110,"1943S,1945",Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.967832573881 -37.815184812428, 144.967960472254 -37.815147474302, 144.967968920715 -37.815165649037, 144.967841022289 -37.815202988072, 144.967832573881 -37.815184812428)))",POINT (144.9679007468257 -37.8151752310994),-37.8151752310994,144.96790074682568,15.819347293404224,,Unknown
5368,20120,2088N,Collins Street between King Street and Spencer Street,"MULTIPOLYGON (((144.955697705744 -37.818555113941, 144.955631459299 -37.818574049996, 144.95562328645 -37.818555947689, 144.955689532856 -37.818537012539, 144.955697705744 -37.818555113941)))",POINT (144.9556604958499 -37.81855553111929),-37.818555531119294,144.95566049584988,8.11321481005832,,Unknown
5369,20110,1941S,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.967960472254 -37.815147474302, 144.968025475468 -37.815128498051, 144.968033923943 -37.815146672782, 144.967968920715 -37.815165649037, 144.967960472254 -37.815147474302)))",POINT (144.9679971980952 -37.81514707354332),-37.815147073543315,144.96799719809516,8.039828276296221,,Unknown
5370,20110,1921S,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.968633660538 -37.814950337, 144.968697461623 -37.8149317731, 144.96870590911 -37.814949947768, 144.96864206679 -37.814968523577, 144.968633660538 -37.814950337)))",POINT (144.9686697749915 -37.81495014633259),-37.81495014633259,144.9686697749915,7.8904162420329715,,Unknown
5371,20110,1952N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.967415523801 -37.815146077263, 144.967485038586 -37.815125714781, 144.967493509833 -37.815143882732, 144.967423995033 -37.815164245219, 144.967415523801 -37.815146077263)))",POINT (144.9674545168132 -37.81514497999914),-37.81514497999914,144.96745451681323,8.60129181727335,,Unknown
5372,20110,1938N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.967890722794 -37.815006971231, 144.967958922823 -37.814987030055, 144.967967394173 -37.815005197976, 144.967899194154 -37.815025138255, 144.967890722794 -37.815006971231)))",POINT (144.9679290587283 -37.81500608429892),-37.81500608429892,144.96792905872826,8.436558296773313,,Unknown
5373,20110,1940N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.967820391627 -37.815027535247, 144.967890722794 -37.815006971231, 144.967899194129 -37.815025139156, 144.967828865094 -37.81504570772, 144.967820391627 -37.815027535247)))",POINT (144.967859791943 -37.81502633876755),-37.815026338767545,144.96785979194297,8.701475082632346,,Unknown
5374,20110,1942N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.967751126567 -37.815047786889, 144.967820391627 -37.815027535247, 144.967828865094 -37.81504570772, 144.967759603203 -37.815065967532, 144.967751126567 -37.815047786889)))",POINT (144.9677899940865 -37.81504675010273),-37.81504675010273,144.96778999408647,8.57253941045223,,Unknown
5375,20110,1928N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.968394300048 -37.814859729538, 144.968458236472 -37.814841034728, 144.968466683889 -37.814859209411, 144.968402747451 -37.814877904225, 144.968394300048 -37.814859729538)))",POINT (144.9684304919652 -37.81485946947582),-37.81485946947582,144.96843049196517,7.909244096397544,,Unknown
5376,20110,1926N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.968458236472 -37.814841034728, 144.968522172864 -37.814822339883, 144.968530621432 -37.814840514581, 144.968466683889 -37.814859209411, 144.968458236472 -37.814841034728)))",POINT (144.9684944287661 -37.81484077464808),-37.814840774648076,144.96849442876606,7.909369821469528,,Unknown
5377,20114,1975S,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962987971115 -37.81661858691, 144.962949188319 -37.816629755599, 144.96294100441 -37.816611501287, 144.963005066312 -37.816593056771, 144.963013221976 -37.81661126463, 144.962987971115 -37.81661858691)))",POINT (144.9629771107477 -37.81661140478652),-37.81661140478652,144.96297711074766,7.906795367018781,,Unknown
5378,20110,1930N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.968330257085 -37.814878455817, 144.968394300048 -37.814859729538, 144.96840274286 -37.814877905948, 144.968338620898 -37.814896654299, 144.968330257085 -37.814878455817)))",POINT (144.9683664813471 -37.81487818818136),-37.81487818818136,144.96836648134706,7.927249330714192,,Unknown
5379,20110,1936N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.967958922823 -37.814987030055, 144.968027654148 -37.814966933993, 144.968036125537 -37.814985101009, 144.967967394173 -37.815005197976, 144.967958922823 -37.814987030055)))",POINT (144.9679975239265 -37.81498606583968),-37.814986065839676,144.9679975239265,8.502305009318846,,Unknown
5380,20114,1980N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962499805575 -37.816596005627, 144.962434267442 -37.816614838861, 144.96242585338 -37.816596696784, 144.962491338297 -37.81657769141, 144.962499805575 -37.816596005627)))",POINT (144.9624628654568 -37.81659629332345),-37.81659629332345,144.96246286545684,8.112493638414328,,Unknown
5381,20114,1978N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962582458698 -37.816571831655, 144.962499805575 -37.816596005627, 144.962491338297 -37.81657769141, 144.96257185484 -37.816554335688, 144.962574070545 -37.816553696344, 144.962582458698 -37.816571831655)))",POINT (144.9625368517158 -37.81657482489197),-37.81657482489197,144.96253685171584,10.24764401863907,,Unknown
5382,20114,1982N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962434267442 -37.816614838861, 144.962370299541 -37.816633494665, 144.962361924448 -37.816615299187, 144.962397475025 -37.816604930875, 144.96242585338 -37.816596696784, 144.962434267442 -37.816614838861)))",POINT (144.962398074235 -37.81661508146659),-37.81661508146659,144.962398074235,7.903712863351674,,Unknown
5383,20114,1973S,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.963027526671 -37.816607117967, 144.963013221952 -37.81661126553, 144.963005066312 -37.816593056771, 144.963068218503 -37.816574520783, 144.963076441441 -37.816592761343, 144.963027526671 -37.816607117967)))",POINT (144.9630407491017 -37.81659290870208),-37.816592908702084,144.96304074910168,7.81651745065864,,Unknown
5384,20110,1932N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.968266427132 -37.814897118149, 144.968330257085 -37.814878455817, 144.968338620898 -37.814896654299, 144.968274872212 -37.814915293706, 144.968266427132 -37.814897118149)))",POINT (144.9683025432279 -37.81489687863294),-37.814896878632936,144.96830254322794,7.89091457272789,,Unknown
5385,20110,1924N,Collins Street between Russell Street and Swanston Street,"MULTIPOLYGON (((144.968522172864 -37.814822339883, 144.968586114928 -37.814803644199, 144.96859458644 -37.814821811178, 144.968530621432 -37.814840514581, 144.968522172864 -37.814822339883)))",POINT (144.9685583739127 -37.81482207808957),-37.81482207808957,144.9685583739127,7.911284839768493,,Unknown
5386,20114,1984N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962370299541 -37.816633494665, 144.962309146225 -37.816651171803, 144.962300757223 -37.816632986895, 144.962361924448 -37.816615299187, 144.962370299541 -37.816633494665)))",POINT (144.9623355332891 -37.81663323725865),-37.81663323725865,144.96233553328912,7.554544076102691,,Unknown
5387,20114,1988N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962254954858 -37.816666883174, 144.962190626216 -37.816685558771, 144.962182240449 -37.816667381119, 144.962246573396 -37.816648713713, 144.962254954858 -37.816666883174)))",POINT (144.9622185962687 -37.81666713489615),-37.81666713489615,144.96221859626874,7.9435712035888315,,Unknown
5388,20106,1898N,Collins Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.97214400222 -37.813777059418, 144.972080266727 -37.813795659685, 144.972072087917 -37.813777727787, 144.972135788047 -37.813759049413, 144.97214400222 -37.813777059418)))",POINT (144.9721080592834 -37.81377736732517),-37.813777367325166,144.97210805928336,7.776738696051533,,Unknown
5389,20114,2000N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962190626216 -37.816685558771, 144.96212717236 -37.81670394127, 144.962118797316 -37.81668578723, 144.962182237191 -37.816667375656, 144.962190626216 -37.816685558771)))",POINT (144.9621547167796 -37.81668566327807),-37.816685663278065,144.9621547167796,7.831457972167257,,Unknown
5390,20106,1896N,Collins Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.97220774124 -37.813758536677, 144.97214400222 -37.813777059418, 144.972135788072 -37.813759048513, 144.97219945954 -37.813740378623, 144.97220774124 -37.813758536677)))",POINT (144.9721717910017 -37.81375874319775),-37.81375874319775,144.9721717910017,7.822339379709753,,Unknown
5391,20116,"2018N,2016",Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.960334929315 -37.817203431088, 144.960510973263 -37.81715244517, 144.960519430396 -37.817170616962, 144.960343200905 -37.817221656452, 144.960334929315 -37.817203431088)))",POINT (144.9604271343212 -37.81718703898096),-37.81718703898096,144.96042713432115,21.764497762310878,,Unknown
5392,20114,2002N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.96212717236 -37.81670394127, 144.962063672663 -37.816722543729, 144.962055280457 -37.816704353341, 144.962103915317 -37.816690104926, 144.962118797316 -37.81668578723, 144.96212717236 -37.81670394127)))",POINT (144.9620912212116 -37.81670415107178),-37.816704151071775,144.96209122121158,7.855268054308626,,Unknown
5393,20106,1892N,Collins Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.972341243204 -37.813719742906, 144.972272344707 -37.813739763843, 144.972264037271 -37.813721549476, 144.972323360902 -37.813704310511, 144.97233294074 -37.813701553863, 144.972341243204 -37.813719742906)))",POINT (144.9723026364343 -37.8137206482826),-37.813720648282604,144.97230263643428,8.515208319354027,,Unknown
5394,20116,2012N,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.961003494603 -37.817030421095, 144.960519430396 -37.817170616962, 144.960510973263 -37.81715244517, 144.960876286538 -37.81704664268, 144.960995050295 -37.817012274792, 144.961003494603 -37.817030421095)))",POINT (144.9607571993108 -37.8170914450565),-37.8170914450565,144.9607571993108,59.803958447430574,,Unknown
5395,20106,1894N,Collins Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.972272344707 -37.813739763843, 144.97220774124 -37.813758536677, 144.97219945954 -37.813740378623, 144.972223573661 -37.81373330782, 144.972264037271 -37.813721549476, 144.972272344707 -37.813739763843)))",POINT (144.9722359057194 -37.8137400442947),-37.813740044294704,144.97223590571943,7.980717049038007,,Unknown
5396,20114,1986N,Collins Street between Elizabeth Street and Queen Street,"MULTIPOLYGON (((144.962309146225 -37.816651171803, 144.962254954858 -37.816666883174, 144.962246573396 -37.816648713713, 144.962300758284 -37.816632989617, 144.962309146225 -37.816651171803)))",POINT (144.9622778613978 -37.81664993866353),-37.81664993866353,144.96227786139778,6.691492046759433,,Unknown
5397,20106,1899S,Collins Street between Spring Street and Exhibition Street,"MULTIPOLYGON (((144.971958886431 -37.81399416938, 144.971892377057 -37.814013670705, 144.971884041411 -37.813995700948, 144.971950556541 -37.813976071759, 144.971958886431 -37.81399416938)))",POINT (144.9719214989027 -37.81399489186609),-37.81399489186609,144.97192149890273,8.164123539148939,,Unknown
5398,20116,2009S,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.960783145949 -37.817258635156, 144.960715415528 -37.817278291875, 144.96070738428 -37.81726136028, 144.960775390388 -37.817241220804, 144.960783145949 -37.817258635156)))",POINT (144.9607454464365 -37.81725983358236),-37.81725983358236,144.96074544643648,7.925096170773294,,Unknown
5399,20116,2011S,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.96070508523 -37.8172812896, 144.960646873194 -37.817298183217, 144.960638956646 -37.817281624888, 144.96070738428 -37.81726136028, 144.960715415528 -37.817278291875, 144.96070508523 -37.8172812896)))",POINT (144.9606772785088 -37.81727982823254),-37.817279828232536,144.96067727850883,7.831068029012035,,Unknown
5400,20116,2007S,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.960843375671 -37.817241155505, 144.960783145949 -37.817258635156, 144.960775390388 -37.817241220804, 144.960835244044 -37.817223494932, 144.960843375671 -37.817241155505)))",POINT (144.9608093813682 -37.81724110596203),-37.817241105962026,144.96080938136822,7.147570681696028,,Unknown
5401,20116,2005S,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.960906765957 -37.817222758189, 144.960843375671 -37.817241155505, 144.960835244044 -37.817223494932, 144.960898448904 -37.817204776294, 144.960906765957 -37.817222758189)))",POINT (144.9608710569431 -37.81722301828142),-37.817223018281425,144.9608710569431,7.674045478330731,,Unknown
5402,20116,1999S,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.961108434901 -37.81716423073, 144.961048398826 -37.817181654394, 144.961039795737 -37.817163621595, 144.961100119098 -37.817146160555, 144.961108434901 -37.81716423073)))",POINT (144.9610741727726 -37.81716391336386),-37.81716391336386,144.96107417277256,7.393713709228885,,Unknown
5403,20116,2001S,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.961048398826 -37.817181654394, 144.960982312952 -37.817200834187, 144.960973843007 -37.817182710869, 144.961039795737 -37.817163621595, 144.961048398826 -37.817181654394)))",POINT (144.9610110753966 -37.81718221282063),-37.817182212820626,144.96101107539658,8.130500494125195,,Unknown
5404,20116,2003S,Collins Street between Queen Street and Market Street,"MULTIPOLYGON (((144.960967339159 -37.817205178985, 144.96092392812 -37.817217778119, 144.960915212089 -37.817199681175, 144.960973843007 -37.817182710869, 144.960982312952 -37.817200834187, 144.960967339159 -37.817205178985)))",POINT (144.9609488104539 -37.81720024816445),-37.817200248164454,144.9609488104539,7.222272782026449,,Unknown
5405,20118,"2061S,2059",Collins Street between William Street and King Street,"MULTIPOLYGON (((144.957499194773 -37.8182033882, 144.957371048407 -37.818240195938, 144.95736287569 -37.818222321746, 144.957490994171 -37.818185453154, 144.957499194773 -37.8182033882)))",POINT (144.9574310645609 -37.81821282932373),-37.818212829323734,144.9574310645609,15.554411178107813,,Unknown
5406,20118,"2057S,2055",Collins Street between William Street and King Street,"MULTIPOLYGON (((144.957754525283 -37.818130048492, 144.957499194773 -37.8182033882, 144.957490994171 -37.818185453154, 144.957754565305 -37.81810938976, 144.957762924387 -37.818127635739, 144.957762843074 -37.818127659561, 144.957754525283 -37.818130048492)))",POINT (144.9576273026232 -37.81815635660828),-37.81815635660828,144.95762730262322,32.34691489446563,,Unknown
5407,20177,C1252,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959291468113 -37.811845991983, 144.959233817277 -37.811862575669, 144.959222978316 -37.811838859922, 144.959280630271 -37.811822276261, 144.959291468113 -37.811845991983)))",POINT (144.9592572234168 -37.81184242594306),-37.811842425943055,144.95925722341684,9.269422753324555,,Unknown
5408,20177,C1258,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.95924766868 -37.811750241775, 144.959190017911 -37.811766825442, 144.959179952478 -37.811744802889, 144.959237604367 -37.811728219247, 144.95924766868 -37.811750241775)))",POINT (144.9592138107778 -37.81174752232631),-37.811747522326314,144.95921381077784,8.607639486087372,,Unknown
5409,20177,C1254,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959269403438 -37.811797712999, 144.959280630271 -37.811822276261, 144.959222978316 -37.811838859922, 144.959211752636 -37.811814296675, 144.95922666141 -37.811810007734, 144.959226756948 -37.811810044535, 144.95922716902 -37.811810177842, 144.959227590746 -37.811810290588, 144.959228019879 -37.811810381835, 144.959228455284 -37.811810451562, 144.95922889469 -37.811810499731, 144.959229338123 -37.81181052544, 144.959229782151 -37.811810529531, 144.959230225638 -37.811810511984, 144.959230667475 -37.811810471879, 144.959231104206 -37.811810410959, 144.95923153588 -37.811810327422, 144.959231862877 -37.811810250181, 144.959242176014 -37.811807272103, 144.959251858231 -37.811804476842, 144.959252196339 -37.811804367351, 144.959252599168 -37.811804217528, 144.95925299003 -37.811804048573, 144.959253367787 -37.811803860466, 144.959253729011 -37.811803654049, 144.959254073675 -37.811803430223, 144.95925440062 -37.811803189868, 144.959254706389 -37.811802934728, 144.959254993279 -37.81180266394, 144.959255256674 -37.811802380129, 144.959255497683 -37.811802084214, 144.959255716308 -37.811801776196, 144.959255809108 -37.811801623704, 144.959269403438 -37.811797712999)))",POINT (144.9592463267015 -37.81181862773074),-37.811818627730744,144.95924632670148,9.32939686406612,,Unknown
5410,20177,C1256,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959257926942 -37.811772687612, 144.959200276182 -37.811789270383, 144.959190017911 -37.811766825442, 144.95924766868 -37.811750241775, 144.959257926942 -37.811772687612)))",POINT (144.9592239725923 -37.81176975624238),-37.811769756242384,144.95922397259227,8.772825396468468,,Unknown
5411,20177,C1260,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959237604367 -37.811728219247, 144.959179952478 -37.811744802889, 144.959169114685 -37.811721087158, 144.959226765423 -37.811704503501, 144.959237604367 -37.811728219247)))",POINT (144.9592033593161 -37.81172465321559),-37.81172465321559,144.9592033593161,9.269397634873476,,Unknown
5412,20177,C1250,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959302114288 -37.811869284434, 144.959244463436 -37.811885868125, 144.959233817277 -37.811862575669, 144.959291468113 -37.811845991983, 144.959302114288 -37.811869284434)))",POINT (144.9592679657787 -37.81186593005332),-37.811865930053315,144.95926796577868,9.10402732173793,,Unknown
5413,20177,C1266,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.9592052547 -37.811657437175, 144.95921592651 -37.811680786853, 144.959158275789 -37.811697370505, 144.959147603996 -37.811674020823, 144.959163842065 -37.811669349399, 144.959164092721 -37.811669445663, 144.959164504792 -37.81166957897, 144.959164926542 -37.811669690816, 144.959165355674 -37.811669782063, 144.959165791078 -37.811669851791, 144.959166230483 -37.811669899959, 144.95916667389 -37.811669926569, 144.959167117917 -37.81166993066, 144.959167561404 -37.811669913114, 144.95916800324 -37.811669873009, 144.959168439995 -37.811669811188, 144.959168871643 -37.811669728552, 144.959169198664 -37.811669650411, 144.959178671035 -37.811666926316, 144.959189828824 -37.811663716861, 144.959190166932 -37.81166360737, 144.959190570871 -37.811663458468, 144.959190961757 -37.811663288612, 144.959191339514 -37.811663100505, 144.959191700737 -37.811662894088, 144.9591920454 -37.811662670262, 144.959192371209 -37.811662429888, 144.959192678114 -37.811662174767, 144.959192963868 -37.81166190396, 144.959193228398 -37.811661620169, 144.959193469407 -37.811661324254, 144.959193686896 -37.811661016217, 144.959193881777 -37.811660704183, 144.9592052547 -37.811657437175)))",POINT (144.9591818519674 -37.81167779542627),-37.81167779542627,144.95918185196743,8.828104771604346,,Unknown
5414,20177,C1262,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959226765423 -37.811704503501, 144.959169114685 -37.811721087158, 144.959158275789 -37.811697370505, 144.95921592651 -37.811680786853, 144.959226765423 -37.811704503501)))",POINT (144.959192520602 -37.81170093700484),-37.81170093700484,144.95919252060202,9.269681253178103,,Unknown
5415,20177,C1248,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959313181421 -37.811893501577, 144.959310953616 -37.811894130739, 144.959310796618 -37.811894098279, 144.959310731089 -37.811894085428, 144.959310660994 -37.811894073399, 144.959310589763 -37.811894061351, 144.959310378243 -37.811894028847, 144.959310310369 -37.811894018659, 144.959310240199 -37.811894009333, 144.959310167709 -37.811894001768, 144.959309953645 -37.811893979134, 144.959309885672 -37.811893972549, 144.959309815403 -37.811893966825, 144.959309743949 -37.811893962883, 144.959309528452 -37.811893951038, 144.959309458109 -37.811893948016, 144.959309387741 -37.811893945896, 144.959309316213 -37.811893944656, 144.959309101554 -37.811893943639, 144.959309029976 -37.811893944201, 144.959308958373 -37.811893945664, 144.959308889017 -37.811893948066, 144.959308674085 -37.811893956958, 144.959308602408 -37.811893961123, 144.959308530706 -37.811893966188, 144.959308462385 -37.811893972214, 144.959308248291 -37.811893991934, 144.95930817538 -37.811893999682, 144.959308105874 -37.811894007489, 144.95930803859 -37.811894017137, 144.959307826469 -37.811894047706, 144.959307754618 -37.811894058176, 144.959307684989 -37.811894070487, 144.959307618765 -37.811894082857, 144.959307409777 -37.811894123392, 144.959307337803 -37.811894138366, 144.959307269234 -37.811894153399, 144.959307206342 -37.81189416853, 144.959307000463 -37.811894219934, 144.959306928389 -37.811894238511, 144.959306860857 -37.811894257166, 144.959306799026 -37.811894275019, 144.959306630639 -37.811894326171, 144.959284436443 -37.8119006661, 144.959262061343 -37.811907057862, 144.959261900953 -37.81190710735, 144.959261504295 -37.811907239257, 144.959261402231 -37.811907274436, 144.959261305818 -37.811907310614, 144.959261216218 -37.811907346911, 144.959261026575 -37.811907427434, 144.959260958745 -37.811907456898, 144.959260897777 -37.811907484679, 144.95926084251 -37.811907511657, 144.959260659457 -37.811907600405, 144.959260593798 -37.811907633512, 144.959260535026 -37.811907664034, 144.959260483116 -37.811907692873, 144.959260307737 -37.811907791667, 144.959260244275 -37.811907827515, 144.9592601877 -37.811907860779, 144.959260137986 -37.81190789236, 144.959259970356 -37.811907998497, 144.959259910201 -37.811908038007, 144.959259856932 -37.811908074933, 144.959259808304 -37.811908108335, 144.959259649534 -37.811908222736, 144.959259592711 -37.811908265008, 144.959259541639 -37.811908304676, 144.959259497478 -37.811908340859, 144.959259347592 -37.811908462623, 144.959259294125 -37.811908506755, 144.959259247545 -37.811908548303, 144.959259205605 -37.811908586327, 144.959259065739 -37.811908715475, 144.959259015604 -37.811908762368, 144.959258977734 -37.811908817585, 144.95925541162 -37.811909825475, 144.959244463436 -37.811885868125, 144.959302114288 -37.811869284434, 144.959313181421 -37.811893501577)))",POINT (144.9592786398923 -37.811889252567),-37.811889252567,144.95927863989235,9.129137242053188,,Unknown
5416,20152,C890,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966904094686 -37.810121094364, 144.966846467124 -37.810137891295, 144.966835688846 -37.810114615239, 144.96689333463 -37.810097857377, 144.966904094686 -37.810121094364)))",POINT (144.966869888244 -37.81011786691561),-37.81011786691561,144.96686988824402,9.114215950226939,,Unknown
5417,20152,C854,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.96700043497 -37.810329135345, 144.966942807264 -37.810345932319, 144.966932233746 -37.81032309868, 144.966989861437 -37.81030630171, 144.96700043497 -37.810329135345)))",POINT (144.9669663343545 -37.81032611701396),-37.810326117013965,144.96696633435454,8.948535278945268,,Unknown
5418,20177,C1270,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959192926699 -37.811630376588, 144.959135276038 -37.81164695933, 144.959125017804 -37.811624514384, 144.959182668474 -37.811607930746, 144.959192926699 -37.811630376588)))",POINT (144.9591589724173 -37.81162744520137),-37.811627445201374,144.95915897241727,8.772796891628676,,Unknown
5419,20177,C1274,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959182668474 -37.811607930746, 144.959125017804 -37.811624514384, 144.959114566794 -37.811601645247, 144.959172217448 -37.811585061614, 144.959182668474 -37.811607930746)))",POINT (144.9591486176302 -37.8116047879983),-37.8116047879983,144.95914861763018,8.938354884108433,,Unknown
5420,20152,C858,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966989861437 -37.81030630171, 144.966932233746 -37.81032309868, 144.9669216591 -37.81030026502, 144.966979286799 -37.810283467154, 144.966989861437 -37.81030630171)))",POINT (144.9669557604304 -37.81030328308042),-37.81030328308042,144.96695576043035,8.948836193178263,,Unknown
5421,20152,C862,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966979286799 -37.810283467154, 144.9669216591 -37.81030026502, 144.966911085595 -37.810277431379, 144.966968713279 -37.810260633518, 144.966979286799 -37.810283467154)))",POINT (144.9669451861934 -37.81028044926828),-37.81028044926828,144.96694518619336,8.948586262474386,,Unknown
5422,20177,C1278,Queen Street between Little Lonsdale Street and La Trobe Street,"MULTIPOLYGON (((144.959161765293 -37.811562192461, 144.959172217448 -37.811585061614, 144.959114566794 -37.811601645247, 144.959104114655 -37.81157877609, 144.959161765293 -37.811562192461)))",POINT (144.9591381660479 -37.81158191885349),-37.81158191885349,144.95913816604786,8.93846979611457,,Unknown
5423,20152,C866,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966968713279 -37.810260633518, 144.966911085595 -37.810277431379, 144.966900315842 -37.8102541744, 144.966957943485 -37.810237377445, 144.966968713279 -37.810260633518)))",POINT (144.9669345143939 -37.81025740424656),-37.810257404246556,144.9669345143939,9.114326032120935,,Unknown
5424,20152,852E,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.967065227687 -37.810242149517, 144.967043160269 -37.810248464276, 144.967019695904 -37.810196754266, 144.96704155149 -37.810190500738, 144.967065227687 -37.810242149517)))",POINT (144.9670424277863 -37.81021950879349),-37.81021950879349,144.96704242778625,7.687981977854086,,Unknown
5425,20152,C882,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966925634191 -37.810167607419, 144.966868006597 -37.81018440436, 144.966857236845 -37.810161148278, 144.966914864448 -37.810144350441, 144.966925634191 -37.810167607419)))",POINT (144.966891435677 -37.81016437756456),-37.81016437756456,144.96689143567696,9.114306740307633,,Unknown
5426,20152,848E,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.967088903915 -37.810293798291, 144.967066636117 -37.810300170875, 144.967043160269 -37.810248464276, 144.967065227687 -37.810242149517, 144.967088903915 -37.810293798291)))",POINT (144.9670659997583 -37.81027118470951),-37.810271184709514,144.9670659997583,7.760206358178546,,Unknown
5427,20152,C886,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.966914864448 -37.810144350441, 144.966857236845 -37.810161148278, 144.966846467124 -37.810137891295, 144.966904094686 -37.810121094364, 144.966914864448 -37.810144350441)))",POINT (144.9668806656194 -37.81014112115556),-37.81014112115556,144.9668806656194,9.11430163830929,,Unknown
5428,20152,C846,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.96702158319 -37.810374802631, 144.966963955452 -37.810391599614, 144.966953381922 -37.810368765977, 144.967011009644 -37.810351968998, 144.96702158319 -37.810374802631)))",POINT (144.9669874825524 -37.81037178430548),-37.81037178430548,144.96698748255236,8.948544472571868,,Unknown
5429,20152,C842,Russell Street between Lonsdale Street and Little Lonsdale Street,"MULTIPOLYGON (((144.96698122047 -37.81041137033, 144.966974090277 -37.810413448801, 144.966963955452 -37.810391599614, 144.96702158319 -37.810374802631, 144.96703171803 -37.810396651813, 144.967004905687 -37.81040446711, 144.96698267702 -37.810410778172, 144.966982172343 -37.810410944905, 144.966981685816 -37.810411142702, 144.96698122047 -37.81041137033)))",POINT (144.9669978486612 -37.81039410476237),-37.81039410476237,144.96699784866118,8.552357537981493,,Unknown
