st_marker_id,status,db_read_time
C7136,Present,2021-08-28 13:23:01.646183
C6140,Unoccupied,2021-08-28 13:23:01.646183
6203W,Present,2021-08-28 13:23:01.646183
C8022,Unoccupied,2021-08-28 13:23:01.646183
5066E,Present,2021-08-28 13:23:01.646183
C6850,Present,2021-08-28 13:23:01.646183
C7164,Unoccupied,2021-08-28 13:23:01.646183
C696,Present,2021-08-28 13:23:01.646183
3690N,Unoccupied,2021-08-28 13:23:01.646183
7568N,Present,2021-08-28 13:23:01.646183
C6068,Unoccupied,2021-08-28 13:23:01.646183
C6178,Unoccupied,2021-08-28 13:23:01.646183
2195S,Unoccupied,2021-08-28 13:23:01.646183
770E,Present,2021-08-28 13:23:01.646183
11509S,Present,2021-08-28 13:23:01.646183
C7166,Unoccupied,2021-08-28 13:23:01.646183
C6832,Unoccupied,2021-08-28 13:23:01.646183
C6062,Unoccupied,2021-08-28 13:23:01.646183
C7002,Present,2021-08-28 13:23:01.646183
C9182,Present,2021-08-28 13:23:01.646183
C6036,Unoccupied,2021-08-28 13:23:01.646183
10121W,Present,2021-08-28 13:23:01.646183
2531S,Present,2021-08-28 13:23:01.646183
C6632b,Present,2021-08-28 13:23:01.646183
C826,Present,2021-08-28 13:23:01.646183
C6996,Present,2021-08-28 13:23:01.646183
C798,Present,2021-08-28 13:23:01.646183
7597S,Unoccupied,2021-08-28 13:23:01.646183
5064E,Present,2021-08-28 13:23:01.646183
C802,Present,2021-08-28 13:23:01.646183
10326E,Unoccupied,2021-08-28 13:23:01.646183
10330E,Unoccupied,2021-08-28 13:23:01.646183
10324E,Unoccupied,2021-08-28 13:23:01.646183
10332E,Unoccupied,2021-08-28 13:23:01.646183
5094E,Present,2021-08-28 13:23:01.646183
5080E,Present,2021-08-28 13:23:01.646183
5058E,Present,2021-08-28 13:23:01.646183
5064E,Present,2021-08-28 13:23:01.646183
5062E,Present,2021-08-28 13:23:01.646183
5104E,Present,2021-08-28 13:23:01.646183
5092E,Unoccupied,2021-08-28 13:23:01.646183
5106E,Present,2021-08-28 13:23:01.646183
5108E,Present,2021-08-28 13:23:01.646183
5102E,Present,2021-08-28 13:23:01.646183
5078E,Present,2021-08-28 13:23:01.646183
7722N,Unoccupied,2021-08-28 13:23:01.646183
1775S,Unoccupied,2021-08-28 13:23:01.646183
5100E,Present,2021-08-28 13:23:01.646183
7762N,Unoccupied,2021-08-28 13:23:01.646183
5048E,Present,2021-08-28 13:23:01.646183
12083W,Present,2021-08-28 13:38:03.762146
C5880,Present,2021-08-28 13:38:03.762146
5820E,Unoccupied,2021-08-28 13:38:03.762146
C6976,Present,2021-08-28 13:38:03.762146
4458E,Unoccupied,2021-08-28 13:38:03.762146
C6852,Present,2021-08-28 13:38:03.762146
C100,Present,2021-08-28 13:38:03.762146
C1104,Present,2021-08-28 13:38:03.762146
C7202,Unoccupied,2021-08-28 13:38:03.762146
C6878,Unoccupied,2021-08-28 13:38:03.762146
5143W,Present,2021-08-28 13:38:03.762146
15199S,Unoccupied,2021-08-28 13:38:03.762146
3945S,Unoccupied,2021-08-28 13:38:03.762146
11971W,Present,2021-08-28 13:38:03.762146
4450E,Unoccupied,2021-08-28 13:38:03.762146
12035W,Unoccupied,2021-08-28 13:38:03.762146
C1136,Unoccupied,2021-08-28 13:38:03.762146
9508N,Unoccupied,2021-08-28 13:38:03.762146
12111W,Present,2021-08-28 13:38:03.762146
10055S,Unoccupied,2021-08-28 13:38:03.762146
1857S,Unoccupied,2021-08-28 13:38:03.762146
1810E,Unoccupied,2021-08-28 13:38:03.762146
9445S,Present,2021-08-28 13:38:03.762146
3944N,Unoccupied,2021-08-28 13:38:03.762146
13042N,Present,2021-08-28 13:38:03.762146
671W,Present,2021-08-28 13:38:03.762146
7586N,Unoccupied,2021-08-28 13:38:03.762146
9427S,Unoccupied,2021-08-28 13:38:03.762146
12017W,Present,2021-08-28 13:38:03.762146
13085S,Present,2021-08-28 13:38:03.762146
11607S,Unoccupied,2021-08-28 13:38:03.762146
12003W,Present,2021-08-28 13:38:03.762146
9455S,Unoccupied,2021-08-28 13:38:03.762146
5836E,Unoccupied,2021-08-28 13:38:03.762146
8897W,Present,2021-08-28 13:38:03.762146
C6932,Present,2021-08-28 13:38:03.762146
13079S,Unoccupied,2021-08-28 13:38:03.762146
2382N,Present,2021-08-28 13:38:03.762146
13087S,Unoccupied,2021-08-28 13:38:03.762146
12345S,Unoccupied,2021-08-28 13:38:03.762146
2441S,Unoccupied,2021-08-28 13:38:03.762146
12046E,Present,2021-08-28 13:38:03.762146
12804N,Unoccupied,2021-08-28 13:38:03.762146
C6834,Unoccupied,2021-08-28 13:38:03.762146
C6900,Present,2021-08-28 13:38:03.762146
979W,Present,2021-08-28 13:38:03.762146
3936N,Present,2021-08-28 13:38:03.762146
15160N,Unoccupied,2021-08-28 13:38:03.762146
C1121,Unoccupied,2021-08-28 13:38:03.762146
12536N,Present,2021-08-28 13:38:03.762146
6044E,Unoccupied,2021-08-28 13:38:03.762146
C116,Present,2021-08-28 13:38:03.762146
C9088,Present,2021-08-28 13:38:03.762146
C9000,Unoccupied,2021-08-28 13:38:03.762146
5435W,Present,2021-08-28 13:38:03.762146
7082N,Unoccupied,2021-08-28 13:38:03.762146
C6620,Unoccupied,2021-08-28 13:38:03.762146
C1124,Unoccupied,2021-08-28 13:38:03.762146
5832E,Unoccupied,2021-08-28 13:38:03.762146
12069W,Present,2021-08-28 13:38:03.762146
C112,Present,2021-08-28 13:38:03.762146
15156N,Unoccupied,2021-08-28 13:38:03.762146
12813S,Present,2021-08-28 13:38:03.762146
4592E,Unoccupied,2021-08-28 13:38:03.762146
3930N,Unoccupied,2021-08-28 13:38:03.762146
C7184,Unoccupied,2021-08-28 13:38:03.762146
15197S,Unoccupied,2021-08-28 13:38:03.762146
12809S,Unoccupied,2021-08-28 13:38:03.762146
10177W,Unoccupied,2021-08-28 13:38:03.762146
C5454,Unoccupied,2021-08-28 13:38:03.762146
6625S,Unoccupied,2021-08-28 13:38:03.762146
5852E,Unoccupied,2021-08-28 13:38:03.762146
C9008,Unoccupied,2021-08-28 13:38:03.762146
C148,Present,2021-08-28 13:38:03.762146
C9068,Present,2021-08-28 13:38:03.762146
12539S,Unoccupied,2021-08-28 13:38:03.762146
5119W,Present,2021-08-28 13:38:03.762146
C9024,Present,2021-08-28 13:38:03.762146
4460E,Unoccupied,2021-08-28 13:38:03.762146
C7180,Unoccupied,2021-08-28 13:38:03.762146
C7234,Unoccupied,2021-08-28 13:38:03.762146
7088N,Unoccupied,2021-08-28 13:38:03.762146
5121W,Present,2021-08-28 13:38:03.762146
C6978,Unoccupied,2021-08-28 13:38:03.762146
C7194,Unoccupied,2021-08-28 13:38:03.762146
13077S,Unoccupied,2021-08-28 13:38:03.762146
13048N,Unoccupied,2021-08-28 13:38:03.762146
C664,Unoccupied,2021-08-28 13:38:03.762146
7590N,Unoccupied,2021-08-28 13:38:03.762146
11969W,Present,2021-08-28 13:38:03.762146
11949W,Present,2021-08-28 13:38:03.762146
11975W,Present,2021-08-28 13:38:03.762146
C6848,Present,2021-08-28 13:38:03.762146
2394N,Present,2021-08-28 13:38:03.762146
87W,Unoccupied,2021-08-28 13:38:03.762146
10199W,Present,2021-08-28 13:38:03.762146
11973W,Present,2021-08-28 13:38:03.762146
12107W,Present,2021-08-28 13:38:03.762146
12555S,Unoccupied,2021-08-28 13:38:03.762146
12551S,Unoccupied,2021-08-28 13:38:03.762146
12202N,Unoccupied,2021-08-28 13:38:03.762146
15195S,Unoccupied,2021-08-28 13:38:03.762146
C6986,Present,2021-08-28 13:38:03.762146
C1118,Unoccupied,2021-08-28 13:38:03.762146
C6962,Present,2021-08-28 13:38:03.762146
C6984,Present,2021-08-28 13:38:03.762146
91W,Present,2021-08-28 13:38:03.762146
C6916,Present,2021-08-28 13:38:03.762146
5117W,Unoccupied,2021-08-28 13:38:03.762146
4484E,Present,2021-08-28 13:38:03.762146
C5566,Unoccupied,2021-08-28 13:38:03.762146
72E,Present,2021-08-28 13:38:03.762146
C5862,Present,2021-08-28 13:38:03.762146
7098N,Unoccupied,2021-08-28 13:38:03.762146
13054N,Unoccupied,2021-08-28 13:38:03.762146
C9044,Unoccupied,2021-08-28 13:38:03.762146
8875W,Unoccupied,2021-08-28 13:38:03.762146
C9102,Unoccupied,2021-08-28 13:38:03.762146
C7192,Unoccupied,2021-08-28 13:38:03.762146
4486E,Unoccupied,2021-08-28 13:38:03.762146
7552N,Present,2021-08-28 13:38:03.762146
3932N,Unoccupied,2021-08-28 13:38:03.762146
783W,Present,2021-08-28 13:38:03.762146
5147W,Unoccupied,2021-08-28 13:38:03.762146
11981W,Present,2021-08-28 13:38:03.762146
C172,Present,2021-08-28 13:38:03.762146
10164E,Present,2021-08-28 13:38:03.762146
11953W,Present,2021-08-28 13:38:03.762146
12041W,Present,2021-08-28 13:38:03.762146
8889W,Unoccupied,2021-08-28 13:38:03.762146
C7230,Unoccupied,2021-08-28 13:38:03.762146
6576N,Present,2021-08-28 13:38:03.762146
6619S,Present,2021-08-28 13:38:03.762146
10141W,Unoccupied,2021-08-28 13:38:03.762146
977W,Unoccupied,2021-08-28 13:38:03.762146
C7240,Unoccupied,2021-08-28 13:38:03.762146
5149W,Present,2021-08-28 13:38:03.762146
8885W,Present,2021-08-28 13:38:03.762146
8895W,Present,2021-08-28 13:38:03.762146
6229W,Present,2021-08-28 13:38:03.762146
8873W,Present,2021-08-28 13:38:03.762146
C6088,Unoccupied,2021-08-28 13:38:03.762146
C6632a,Present,2021-08-28 13:38:03.762146
C6646,Present,2021-08-28 13:38:03.762146
13083S,Present,2021-08-28 13:38:03.762146
C6138,Unoccupied,2021-08-28 13:38:03.762146
C6940,Present,2021-08-28 13:38:03.762146
9453S,Present,2021-08-28 13:38:03.762146
3611S,Unoccupied,2021-08-28 13:38:03.762146
6581S,Unoccupied,2021-08-28 13:38:03.762146
C6120,Unoccupied,2021-08-28 13:38:03.762146
C7224,Unoccupied,2021-08-28 13:38:03.762146
C6906,Present,2021-08-28 13:38:03.762146
775W,Unoccupied,2021-08-28 13:38:03.762146
C6054,Unoccupied,2021-08-28 13:38:03.762146
C6854,Unoccupied,2021-08-28 13:38:03.762146
4466E,Present,2021-08-28 13:38:03.762146
5830E,Unoccupied,2021-08-28 13:38:03.762146
C6064,Present,2021-08-28 13:38:03.762146
9447S,Present,2021-08-28 13:38:03.762146
C6908,Present,2021-08-28 13:38:03.762146
C6876,Unoccupied,2021-08-28 13:38:03.762146
7584N,Unoccupied,2021-08-28 13:38:03.762146
C7228,Unoccupied,2021-08-28 13:38:03.762146
12221S,Unoccupied,2021-08-28 13:38:03.762146
4456E,Unoccupied,2021-08-28 13:38:03.762146
C6110,Unoccupied,2021-08-28 13:38:03.762146
C5904,Present,2021-08-28 13:38:03.762146
12037W,Present,2021-08-28 13:38:03.762146
C5748,Unoccupied,2021-08-28 13:38:03.762146
C6114,Unoccupied,2021-08-28 13:38:03.762146
6265S,Present,2021-08-28 13:38:03.762146
6179W,Present,2021-08-28 13:38:03.762146
12538N,Unoccupied,2021-08-28 13:38:03.762146
12005W,Present,2021-08-28 13:38:03.762146
C7156,Present,2021-08-28 13:38:03.762146
C7222,Unoccupied,2021-08-28 13:38:03.762146
11947W,Present,2021-08-28 13:38:03.762146
C7148,Unoccupied,2021-08-28 13:38:03.762146
6627S,Unoccupied,2021-08-28 13:38:03.762146
4468E,Unoccupied,2021-08-28 13:38:03.762146
4455W,Unoccupied,2021-08-28 13:38:03.762146
6629S,Unoccupied,2021-08-28 13:38:03.762146
2380N,Unoccupied,2021-08-28 13:38:03.762146
12546N,Unoccupied,2021-08-28 13:38:03.762146
5123W,Unoccupied,2021-08-28 13:38:03.762146
11977W,Present,2021-08-28 13:38:03.762146
5136E,Unoccupied,2021-08-28 13:38:03.762146
7582N,Present,2021-08-28 13:38:03.762146
13274N,Unoccupied,2021-08-28 13:38:03.762146
12029W,Unoccupied,2021-08-28 13:38:03.762146
C6642,Present,2021-08-28 13:38:03.762146
12011W,Present,2021-08-28 13:38:03.762146
11979W,Unoccupied,2021-08-28 13:38:03.762146
8903W,Unoccupied,2021-08-28 13:38:03.762146
C6826,Unoccupied,2021-08-28 13:38:03.762146
C6844,Unoccupied,2021-08-28 13:38:03.762146
3953S,Unoccupied,2021-08-28 13:38:03.762146
C6928,Unoccupied,2021-08-28 13:38:03.762146
8901W,Present,2021-08-28 13:38:03.762146
C7178,Unoccupied,2021-08-28 13:38:03.762146
C6954,Unoccupied,2021-08-28 13:38:03.762146
4464E,Present,2021-08-28 13:38:03.762146
4463W,Unoccupied,2021-08-28 13:38:03.762146
981W,Unoccupied,2021-08-28 13:38:03.762146
13081S,Unoccupied,2021-08-28 13:38:03.762146
8877W,Unoccupied,2021-08-28 13:38:03.762146
6584N,Present,2021-08-28 13:38:03.762146
C5728,Present,2021-08-28 13:38:03.762146
C5550,Present,2021-08-28 13:38:03.762146
11521S,Present,2021-08-28 13:38:03.762146
11985W,Present,2021-08-28 13:38:03.762146
C5430,Present,2021-08-28 13:38:03.762146
7646N,Present,2021-08-28 13:38:03.762146
C5562,Unoccupied,2021-08-28 13:38:03.762146
12013W,Present,2021-08-28 13:38:03.762146
12545S,Unoccupied,2021-08-28 13:38:03.762146
C5724,Present,2021-08-28 13:38:03.762146
10189W,Present,2021-08-28 13:38:03.762146
C7226,Unoccupied,2021-08-28 13:38:03.762146
5826E,Unoccupied,2021-08-28 13:38:03.762146
7656N,Unoccupied,2021-08-28 13:38:03.762146
15006E,Unoccupied,2021-08-28 13:38:03.762146
6542N,Present,2021-08-28 13:38:03.762146
6051W,Present,2021-08-28 13:38:03.762146
C6096,Unoccupied,2021-08-28 13:38:03.762146
12912N,Present,2021-08-28 13:38:03.762146
10117W,Unoccupied,2021-08-28 13:38:03.762146
C7152,Unoccupied,2021-08-28 13:38:03.762146
12549S,Unoccupied,2021-08-28 13:38:03.762146
645W,Unoccupied,2021-08-28 13:38:03.762146
C6154,Unoccupied,2021-08-28 13:38:03.762146
C5486,Unoccupied,2021-08-28 13:38:03.762146
C5882,Present,2021-08-28 13:38:03.762146
5816E,Unoccupied,2021-08-28 13:38:03.762146
7558N,Present,2021-08-28 13:38:03.762146
C5738,Present,2021-08-28 13:38:03.762146
13028N,Present,2021-08-28 13:38:03.762146
C5552,Unoccupied,2021-08-28 13:38:03.762146
7650N,Present,2021-08-28 13:38:03.762146
11983W,Present,2021-08-28 13:38:03.762146
C6950,Present,2021-08-28 13:38:03.762146
C5922,Present,2021-08-28 13:38:03.762146
12562N,Unoccupied,2021-08-28 13:38:03.762146
C6840,Present,2021-08-28 13:38:03.762146
10168E,Present,2021-08-28 13:38:03.762146
5415W,Present,2021-08-28 13:38:03.762146
C6890,Present,2021-08-28 13:38:03.762146
C6888,Present,2021-08-28 13:38:03.762146
789W,Unoccupied,2021-08-28 13:38:03.762146
C6170,Unoccupied,2021-08-28 13:38:03.762146
C5918,Unoccupied,2021-08-28 13:38:03.762146
12569S,Unoccupied,2021-08-28 13:38:03.762146
5048E,Present,2021-08-28 13:38:03.762146
C5466,Unoccupied,2021-08-28 13:38:03.762146
C5544,Unoccupied,2021-08-28 13:38:03.762146
2529S,Unoccupied,2021-08-28 13:38:03.762146
C6058,Unoccupied,2021-08-28 13:38:03.762146
C5546,Unoccupied,2021-08-28 13:38:03.762146
12534N,Present,2021-08-28 13:38:03.762146
C5542,Unoccupied,2021-08-28 13:38:03.762146
C5568,Unoccupied,2021-08-28 13:38:03.762146
12914N,Present,2021-08-28 13:38:03.762146
12556N,Unoccupied,2021-08-28 13:38:03.762146
C6966,Present,2021-08-28 13:38:03.762146
C6106,Unoccupied,2021-08-28 13:38:03.762146
8905W,Unoccupied,2021-08-28 13:38:03.762146
15146N,Unoccupied,2021-08-28 13:38:03.762146
12571S,Unoccupied,2021-08-28 13:38:03.762146
C5524,Unoccupied,2021-08-28 13:38:03.762146
12568N,Unoccupied,2021-08-28 13:38:03.762146
4533W,Unoccupied,2021-08-28 13:38:03.762146
12533S,Present,2021-08-28 13:38:03.762146
15166N,Unoccupied,2021-08-28 13:38:03.762146
12573S,Unoccupied,2021-08-28 13:38:03.762146
11989W,Unoccupied,2021-08-28 13:38:03.762146
12553S,Unoccupied,2021-08-28 13:38:03.762146
5840E,Unoccupied,2021-08-28 13:38:03.762146
C6882,Present,2021-08-28 13:38:03.762146
12566N,Present,2021-08-28 13:38:03.762146
5844E,Unoccupied,2021-08-28 13:38:03.762146
7087S,Present,2021-08-28 13:38:03.762146
12547S,Unoccupied,2021-08-28 13:38:03.762146
C6992,Present,2021-08-28 13:38:03.762146
C5886,Unoccupied,2021-08-28 13:38:03.762146
11523S,Unoccupied,2021-08-28 13:38:03.762146
C7188,Unoccupied,2021-08-28 13:38:03.762146
C5612,Unoccupied,2021-08-28 13:38:03.762146
C7688,Unoccupied,2021-08-28 13:38:03.762146
2886N,Present,2021-08-28 13:38:03.762146
C5796,Present,2021-08-28 13:38:03.762146
C688,Unoccupied,2021-08-28 13:38:03.762146
12557S,Unoccupied,2021-08-28 13:38:03.762146
C7734A,Present,2021-08-28 13:38:03.762146
C6166,Unoccupied,2021-08-28 13:38:03.762146
C5494,Unoccupied,2021-08-28 13:38:03.762146
C7158,Unoccupied,2021-08-28 13:38:03.762146
12565S,Unoccupied,2021-08-28 13:38:03.762146
C6112,Unoccupied,2021-08-28 13:38:03.762146
C5746,Present,2021-08-28 13:38:03.762146
C5482,Unoccupied,2021-08-28 13:38:03.762146
7737S,Unoccupied,2021-08-28 13:38:03.762146
7733S,Unoccupied,2021-08-28 13:38:03.762146
C5656,Unoccupied,2021-08-28 13:38:03.762146
9439S,Present,2021-08-28 13:38:03.762146
5052E,Present,2021-08-28 13:38:03.762146
11991W,Present,2021-08-28 13:38:03.762146
C5864,Present,2021-08-28 13:38:03.762146
C6066,Unoccupied,2021-08-28 13:38:03.762146
C6282,Unoccupied,2021-08-28 13:38:03.762146
10119W,Unoccupied,2021-08-28 13:38:03.762146
C680,Present,2021-08-28 13:38:03.762146
C5966,Present,2021-08-28 13:38:03.762146
C2874,Present,2021-08-28 13:38:03.762146
7667S,Present,2021-08-28 13:38:03.762146
C5510,Unoccupied,2021-08-28 13:38:03.762146
C5718,Unoccupied,2021-08-28 13:38:03.762146
C5536,Unoccupied,2021-08-28 13:38:03.762146
1920N,Unoccupied,2021-08-28 13:38:03.762146
C6300,Present,2021-08-28 13:38:03.762146
11522N,Unoccupied,2021-08-28 13:38:03.762146
C7182,Present,2021-08-28 13:38:03.762146
7723S,Present,2021-08-28 13:38:03.762146
C6102,Unoccupied,2021-08-28 13:38:03.762146
6209W,Unoccupied,2021-08-28 13:38:03.762146
C5946,Unoccupied,2021-08-28 13:38:03.762146
6187W,Unoccupied,2021-08-28 13:38:03.762146
C7168,Unoccupied,2021-08-28 13:38:03.762146
649W,Present,2021-08-28 13:38:03.762146
3938N,Present,2021-08-28 13:38:03.762146
11955W,Present,2021-08-28 13:38:03.762146
5834E,Unoccupied,2021-08-28 13:38:03.762146
C7114,Present,2021-08-28 13:38:03.762146
12015W,Present,2021-08-28 13:38:03.762146
C5764,Present,2021-08-28 13:38:03.762146
C5532,Unoccupied,2021-08-28 13:38:03.762146
C5642,Present,2021-08-28 13:38:03.762146
7567S,Present,2021-08-28 13:38:03.762146
C5660,Unoccupied,2021-08-28 13:38:03.762146
7673S,Present,2021-08-28 13:38:03.762146
10155W,Unoccupied,2021-08-28 13:38:03.762146
C5800,Present,2021-08-28 13:38:03.762146
C7206,Unoccupied,2021-08-28 13:38:03.762146
C8008,Unoccupied,2021-08-28 13:38:03.762146
C5798,Present,2021-08-28 13:38:03.762146
6669S,Unoccupied,2021-08-28 13:38:03.762146
7336E,Unoccupied,2021-08-28 13:38:03.762146
10103W,Unoccupied,2021-08-28 13:38:03.762146
C6868,Unoccupied,2021-08-28 13:38:03.762146
12042E,Present,2021-08-28 13:38:03.762146
5802E,Present,2021-08-28 13:38:03.762146
C6126,Unoccupied,2021-08-28 13:38:03.762146
C5702,Unoccupied,2021-08-28 13:38:03.762146
5838E,Unoccupied,2021-08-28 13:38:03.762146
C6424,Unoccupied,2021-08-28 13:38:03.762146
11513S,Present,2021-08-28 13:38:03.762146
C5506,Unoccupied,2021-08-28 13:38:03.762146
C7718,Present,2021-08-28 13:38:03.762146
5846E,Unoccupied,2021-08-28 13:38:03.762146
12906N,Present,2021-08-28 13:38:03.762146
C6040,Unoccupied,2021-08-28 13:38:03.762146
5125W,Unoccupied,2021-08-28 13:38:03.762146
C6898,Present,2021-08-28 13:38:03.762146
C6864,Unoccupied,2021-08-28 13:38:03.762146
12905S,Present,2021-08-28 13:38:03.762146
10193W,Unoccupied,2021-08-28 13:38:03.762146
C5620,Present,2021-08-28 13:38:03.762146
10153W,Unoccupied,2021-08-28 13:38:03.762146
C5914,Present,2021-08-28 13:38:03.762146
C7734,Unoccupied,2021-08-28 13:38:03.762146
C5470,Present,2021-08-28 13:38:03.762146
10171W,Unoccupied,2021-08-28 13:38:03.762146
C5732,Present,2021-08-28 13:38:03.762146
C5508,Present,2021-08-28 13:38:03.762146
6034E,Present,2021-08-28 13:38:03.762146
C5742,Present,2021-08-28 13:38:03.762146
C7174,Unoccupied,2021-08-28 13:38:03.762146
C6042,Unoccupied,2021-08-28 13:38:03.762146
C5564,Unoccupied,2021-08-28 13:38:03.762146
C7214,Unoccupied,2021-08-28 13:38:03.762146
6243W,Unoccupied,2021-08-28 13:38:03.762146
C6080,Unoccupied,2021-08-28 13:38:03.762146
11951W,Present,2021-08-28 13:38:03.762146
643W,Present,2021-08-28 13:38:03.762146
C7162,Unoccupied,2021-08-28 13:38:03.762146
12904N,Present,2021-08-28 13:38:03.762146
C6060,Unoccupied,2021-08-28 13:38:03.762146
11507S,Present,2021-08-28 13:38:03.762146
C6404,Unoccupied,2021-08-28 13:38:03.762146
C5900,Present,2021-08-28 13:38:03.762146
6233W,Unoccupied,2021-08-28 13:38:03.762146
7644N,Unoccupied,2021-08-28 13:38:03.762146
C7216,Unoccupied,2021-08-28 13:38:03.762146
C5572,Unoccupied,2021-08-28 13:38:03.762146
5804E,Unoccupied,2021-08-28 13:38:03.762146
C6056,Present,2021-08-28 13:38:03.762146
C7728,Unoccupied,2021-08-28 13:38:03.762146
7083S,Unoccupied,2021-08-28 13:38:03.762146
10194E,Present,2021-08-28 13:38:03.762146
7739S,Unoccupied,2021-08-28 13:38:03.762146
C5782,Present,2021-08-28 13:38:03.762146
12909S,Present,2021-08-28 13:38:03.762146
C5760,Present,2021-08-28 13:38:03.762146
12007W,Present,2021-08-28 13:38:03.762146
12564N,Unoccupied,2021-08-28 13:38:03.762146
15144N,Unoccupied,2021-08-28 13:38:03.762146
C5438,Present,2021-08-28 13:38:03.762146
10180E,Present,2021-08-28 13:38:03.762146
C700,Present,2021-08-28 13:38:03.762146
6659S,Present,2021-08-28 13:38:03.762146
C806,Present,2021-08-28 13:38:03.762146
12570N,Unoccupied,2021-08-28 13:38:03.762146
7648N,Present,2021-08-28 13:38:03.762146
7079S,Present,2021-08-28 13:38:03.762146
C6122,Present,2021-08-28 13:38:03.762146
C6116,Unoccupied,2021-08-28 13:38:03.762146
6055W,Unoccupied,2021-08-28 13:38:03.762146
C6052,Unoccupied,2021-08-28 13:38:03.762146
15152N,Unoccupied,2021-08-28 13:38:03.762146
C6180,Unoccupied,2021-08-28 13:38:03.762146
C5490,Unoccupied,2021-08-28 13:38:03.762146
C5792,Present,2021-08-28 13:38:03.762146
6215W,Unoccupied,2021-08-28 13:38:03.762146
C5540,Unoccupied,2021-08-28 13:38:03.762146
C6352,Unoccupied,2021-08-28 13:38:03.762146
15008E,Unoccupied,2021-08-28 13:38:03.762146
7640N,Unoccupied,2021-08-28 13:38:03.762146
C5950,Present,2021-08-28 13:38:03.762146
11514N,Present,2021-08-28 13:38:03.762146
C5462,Unoccupied,2021-08-28 13:38:03.762146
5842E,Unoccupied,2021-08-28 13:38:03.762146
C5502,Unoccupied,2021-08-28 13:38:03.762146
10118E,Unoccupied,2021-08-28 13:38:03.762146
C5580,Present,2021-08-28 13:38:03.762146
C5632,Unoccupied,2021-08-28 13:38:03.762146
647W,Present,2021-08-28 13:38:03.762146
C5548,Unoccupied,2021-08-28 13:38:03.762146
C7142,Present,2021-08-28 13:38:03.762146
12001W,Present,2021-08-28 13:38:03.762146
6676N,Unoccupied,2021-08-28 13:38:03.762146
C5528,Unoccupied,2021-08-28 13:38:03.762146
C5936,Unoccupied,2021-08-28 13:38:03.762146
7735S,Unoccupied,2021-08-28 13:38:03.762146
7675S,Unoccupied,2021-08-28 13:38:03.762146
10195W,Present,2021-08-28 13:38:03.762146
C5616,Unoccupied,2021-08-28 13:38:03.762146
C5752,Present,2021-08-28 13:38:03.762146
C5700,Unoccupied,2021-08-28 13:38:03.762146
C5652,Unoccupied,2021-08-28 13:38:03.762146
11987W,Present,2021-08-28 13:38:03.762146
C7198,Unoccupied,2021-08-28 13:38:03.762146
10100E,Unoccupied,2021-08-28 13:38:03.762146
10184E,Present,2021-08-28 13:38:03.762146
4505W,Unoccupied,2021-08-28 13:38:03.762146
10197W,Present,2021-08-28 13:38:03.762146
C9170,Present,2021-08-28 13:38:03.762146
4482E,Unoccupied,2021-08-28 13:38:03.762146
6235W,Unoccupied,2021-08-28 13:38:03.762146
C7236,Unoccupied,2021-08-28 13:38:03.762146
5084E,Present,2021-08-28 13:38:03.762146
10120E,Unoccupied,2021-08-28 13:38:03.762146
C7190,Unoccupied,2021-08-28 13:38:03.762146
C6858,Present,2021-08-28 13:38:03.762146
C6124,Unoccupied,2021-08-28 13:38:03.762146
C6428,Unoccupied,2021-08-28 13:38:03.762146
C7154,Unoccupied,2021-08-28 13:38:03.762146
7575S,Unoccupied,2021-08-28 13:38:03.762146
657W,Present,2021-08-28 13:38:03.762146
C7196,Unoccupied,2021-08-28 13:38:03.762146
683W,Present,2021-08-28 13:38:03.762146
7064N,Present,2021-08-28 13:38:03.762146
C6074,Present,2021-08-28 13:38:03.762146
11512N,Present,2021-08-28 13:38:03.762146
11531S,Present,2021-08-28 13:38:03.762146
C7686,Present,2021-08-28 13:38:03.762146
4688Ea,Present,2021-08-28 13:38:03.762146
C6348,Unoccupied,2021-08-28 13:38:03.762146
C6070,Unoccupied,2021-08-28 13:38:03.762146
7578N,Unoccupied,2021-08-28 13:38:03.762146
10190E,Present,2021-08-28 13:38:03.762146
C6372,Unoccupied,2021-08-28 13:38:03.762146
C7208,Unoccupied,2021-08-28 13:38:03.762146
5828E,Unoccupied,2021-08-28 13:38:03.762146
6668N,Present,2021-08-28 13:38:03.762146
C6408,Unoccupied,2021-08-28 13:38:03.762146
C5892,Present,2021-08-28 13:38:03.762146
C6936,Present,2021-08-28 13:38:03.762146
C6872,Present,2021-08-28 13:38:03.762146
C7736B,Unoccupied,2021-08-28 13:38:03.762146
C7212,Unoccupied,2021-08-28 13:38:03.762146
C9190,Present,2021-08-28 13:38:03.762146
C6072,Unoccupied,2021-08-28 13:38:03.762146
C7220,Unoccupied,2021-08-28 13:38:03.762146
C7232,Unoccupied,2021-08-28 13:38:03.762146
6197W,Unoccupied,2021-08-28 13:38:03.762146
C7694,Present,2021-08-28 13:38:03.762146
C5898,Unoccupied,2021-08-28 13:38:03.762146
C6280,Unoccupied,2021-08-28 13:38:03.762146
C6420,Unoccupied,2021-08-28 13:38:03.762146
C7200,Unoccupied,2021-08-28 13:38:03.762146
5347W,Unoccupied,2021-08-28 13:38:03.762146
7665S,Present,2021-08-28 13:38:03.762146
C7210,Present,2021-08-28 13:38:03.762146
C7684,Present,2021-08-28 13:38:03.762146
C9150,Present,2021-08-28 13:38:03.762146
