Census year,Block ID,CLUE small area,Dwelling number,Total employment in block,Parking spaces
2016,558,Kensington,69,0.0,67
2016,559,Kensington,246,59.0,319
2016,560,Kensington,50,19.0,76
2016,562,Kensington,93,3.0,124
2016,564,Kensington,19,0.0,16
2016,565,Kensington,29,0.0,29
2016,566,Kensington,81,0.0,82
2016,567,Kensington,30,0.0,31
2016,568,Kensington,32,0.0,40
2016,570,Kensington,9,2819.0,6327
2016,601,East Melbourne,28,79.0,93
2016,603,East Melbourne,33,20.0,36
2016,604,East Melbourne,84,0.0,79
2016,606,East Melbourne,104,135.0,76
2016,607,East Melbourne,40,776.0,244
2016,609,East Melbourne,118,0.0,93
2016,612,East Melbourne,144,70.0,171
2016,613,East Melbourne,536,179.0,812
2016,614,East Melbourne,58,900.0,630
2016,615,East Melbourne,143,934.0,296
2016,616,East Melbourne,31,21.0,39
2016,617,East Melbourne,116,13.0,98
2016,618,East Melbourne,252,639.0,587
2016,619,East Melbourne,1,82.0,10
2016,620,East Melbourne,17,1022.0,498
2016,621,East Melbourne,70,2635.0,598
2016,646,East Melbourne,40,369.0,409
2016,649,East Melbourne,5,169.0,194
2016,651,East Melbourne,50,2851.0,1071
2016,655,East Melbourne,415,441.0,469
2016,656,East Melbourne,215,886.0,514
2016,710,Melbourne (Remainder),19,226.0,127
2016,720,Melbourne (Remainder),122,1808.0,921
2016,724,Melbourne (Remainder),311,1903.0,1093
2016,729,Southbank,1041,160.0,1292
2016,730,Southbank,245,81.0,479
2016,732,Southbank,683,52.0,674
2016,734,Southbank,350,232.0,571
2016,737,Southbank,91,254.0,154
2016,738,Southbank,461,907.0,411
2016,741,Southbank,92,547.0,202
2016,742,Southbank,440,3.0,519
2016,744,Southbank,198,180.0,300
2016,747,Southbank,257,326.0,277
2016,748,Southbank,845,1344.0,1407
2016,750,Southbank,224,26.0,491
2016,753,Southbank,174,5345.0,1491
2016,759,Melbourne (Remainder),142,1322.0,711
2016,760,Melbourne (Remainder),363,3228.0,1722
2016,773,Docklands,1238,158.0,1993
2016,774,Port Melbourne,1,240.0,338
2016,790,Port Melbourne,1,1838.0,1838
2016,801,Southbank,687,2780.0,2102
2016,802,Southbank,1192,6703.0,2369
2016,804,Southbank,28,3797.0,4171
2016,808,Southbank,608,877.0,860
2016,810,Southbank,1709,14.0,1749
2016,811,Southbank,479,39.0,650
2016,812,Southbank,531,871.0,905
2016,852,Melbourne (Remainder),5,340.0,30
2016,853,South Yarra,133,0.0,168
2016,855,South Yarra,46,455.0,139
2016,856,South Yarra,64,0.0,78
2016,858,South Yarra,395,22.0,408
2016,861,South Yarra,325,151.0,336
2016,862,South Yarra,284,91.0,213
2016,864,South Yarra,145,17.0,91
2016,868,South Yarra,48,41.0,103
2016,869,South Yarra,168,0.0,236
2016,901,Parkville,62,0.0,72
2016,902,Parkville,101,0.0,126
2016,903,Parkville,296,40.0,342
2016,904,Parkville,105,396.0,420
2016,906,Parkville,71,582.0,215
2016,909,Parkville,10,4.0,10
2016,912,Parkville,14,0.0,13
2016,914,Parkville,27,17.0,24
2016,915,Parkville,34,30.0,38
2016,916,Parkville,27,64.0,29
2016,917,Parkville,49,0.0,50
2016,918,Parkville,52,0.0,49
2016,922,Parkville,129,48.0,137
2016,924,Parkville,53,0.0,62
2016,926,Parkville,23,0.0,22
2016,928,Parkville,755,379.0,592
2016,929,Parkville,1,938.0,513
2016,930,Parkville,8,2281.0,678
2016,931,Parkville,4,6086.0,2647
2016,1101,Docklands,119,5774.0,1388
2016,1103,Docklands,759,9868.0,3557
2016,1104,Docklands,417,253.0,516
2016,1105,Docklands,189,13642.0,1706
2016,1108,Docklands,913,17526.0,3320
2016,1109,Docklands,1975,1561.0,2929
2016,1110,Docklands,104,2109.0,4696
2016,1112,Docklands,298,32.0,344
2016,2381,North Melbourne,130,149.0,401
2016,2383,North Melbourne,2,217.0,328
2016,2384,North Melbourne,150,212.0,204
2016,2392,North Melbourne,279,37.0,61
2016,2504,Kensington,70,0.0,31
2016,2505,Kensington,43,0.0,14
2016,2506,Kensington,39,0.0,22
2016,2507,Kensington,16,0.0,11
2016,2508,Kensington,24,0.0,11
2016,2510,Kensington,30,58.0,12
2016,2511,Kensington,32,0.0,24
2016,2513,Kensington,70,0.0,5
2016,2520,Kensington,30,50.0,8
2016,2524,Kensington,27,143.0,11
2016,2525,Kensington,92,0.0,65
2016,2529,Kensington,40,0.0,12
2016,2530,Kensington,127,15.0,111
2016,2531,Kensington,27,150.0,44
2016,2535,Kensington,66,0.0,31
2016,2536,Kensington,44,0.0,8
2016,2538,Kensington,25,65.0,43
2016,2539,Kensington,24,17.0,7
2016,2541,Kensington,33,17.0,8
2016,2542,Kensington,37,0.0,3
2016,2543,Kensington,38,0.0,1
2016,2544,Kensington,29,11.0,24
2016,2546,Kensington,40,23.0,16
2016,2547,Kensington,17,991.0,272
2017,1,Melbourne (CBD),385,815.0,362
2017,11,Melbourne (CBD),670,794.0,427
2017,12,Melbourne (CBD),190,4550.0,1063
2017,13,Melbourne (CBD),112,2181.0,627
2017,14,Melbourne (CBD),97,2426.0,1240
2017,15,Melbourne (CBD),659,2679.0,108
2017,16,Melbourne (CBD),70,1238.0,1124
2017,17,Melbourne (CBD),327,2489.0,1876
2017,18,Melbourne (CBD),218,5763.0,1148
2017,23,Melbourne (CBD),90,2075.0,129
2017,24,Melbourne (CBD),201,7695.0,887
2017,25,Melbourne (CBD),252,3994.0,157
2017,26,Melbourne (CBD),72,4587.0,955
2017,27,Melbourne (CBD),2,5909.0,1070
2017,28,Melbourne (CBD),37,5726.0,768
2017,31,Melbourne (CBD),901,2058.0,955
2017,32,Melbourne (CBD),94,7531.0,670
2017,33,Melbourne (CBD),267,3081.0,172
2017,34,Melbourne (CBD),32,6734.0,328
2017,36,Melbourne (CBD),4,2314.0,198
2017,38,Melbourne (CBD),220,2555.0,208
2017,41,Melbourne (CBD),44,1925.0,192
2017,44,Melbourne (CBD),190,4411.0,486
2017,46,Melbourne (CBD),143,2666.0,337
2017,47,Melbourne (CBD),322,7315.0,1059
2017,48,Melbourne (CBD),11,1637.0,986
2017,51,Melbourne (CBD),769,2290.0,935
2017,53,Melbourne (CBD),42,6352.0,559
2017,54,Melbourne (CBD),34,1948.0,475
2017,56,Melbourne (CBD),4,1898.0,134
2017,57,Melbourne (CBD),152,1494.0,1169
2017,58,Melbourne (CBD),134,1223.0,290
2017,61,Melbourne (CBD),2206,429.0,1165
2017,62,Melbourne (CBD),477,1785.0,990
2017,63,Melbourne (CBD),65,593.0,69
2017,64,Melbourne (CBD),151,2014.0,518
2017,65,Melbourne (CBD),226,2837.0,277
2017,66,Melbourne (CBD),11,1066.0,398
2017,67,Melbourne (CBD),308,985.0,626
2017,68,Melbourne (CBD),376,2116.0,724
2017,71,Melbourne (CBD),1028,115.0,823
2017,72,Melbourne (CBD),355,1384.0,1077
2017,74,Melbourne (CBD),255,1790.0,743
2017,76,Melbourne (CBD),593,6153.0,1679
2017,77,Melbourne (CBD),222,1932.0,1171
2017,81,Melbourne (CBD),559,527.0,884
2017,82,Melbourne (CBD),35,5070.0,438
2017,83,Melbourne (CBD),344,702.0,982
2017,84,Melbourne (CBD),816,775.0,226
2017,85,Melbourne (CBD),322,8487.0,1276
2017,87,Melbourne (CBD),917,5447.0,369
2017,88,Melbourne (CBD),415,46.0,477
2017,91,West Melbourne (Residential),254,468.0,339
2017,93,Melbourne (CBD),898,2338.0,733
2017,94,Melbourne (CBD),245,2789.0,700
2017,95,Melbourne (CBD),354,865.0,163
2017,97,Melbourne (CBD),1063,370.0,1346
2017,101,West Melbourne (Residential),523,133.0,519
2017,103,Melbourne (CBD),638,491.0,404
2017,104,Melbourne (CBD),1088,380.0,1112
2017,105,Melbourne (CBD),698,1262.0,473
2017,107,Melbourne (CBD),24,79.0,13
2017,111,West Melbourne (Residential),34,290.0,82
2017,114,Melbourne (CBD),124,368.0,144
2017,115,Melbourne (CBD),1579,1070.0,1756
2017,125,Melbourne (CBD),59,63.0,25
2017,203,Carlton,81,32.0,55
2017,204,Carlton,567,116.0,725
2017,205,Carlton,84,962.0,538
2017,206,Carlton,104,280.0,610
2017,207,Carlton,72,174.0,292
2017,208,Carlton,70,23.0,50
2017,212,Carlton,1714,276.0,790
2017,214,Carlton,60,99.0,53
2017,215,Carlton,78,89.0,61
2017,216,Carlton,108,145.0,115
2017,217,Carlton,35,732.0,192
2017,218,Carlton,31,584.0,419
2017,219,Carlton,175,43.0,159
2017,220,Carlton,71,20.0,49
2017,222,Carlton,54,26.0,16
2017,223,Carlton,49,62.0,26
2017,224,Carlton,144,164.0,132
2017,225,Carlton,66,18.0,20
2017,226,Carlton,61,38.0,20
2017,227,Carlton,102,9.0,31
2017,228,Carlton,102,141.0,86
2017,230,Carlton,97,33.0,61
2017,232,Carlton,33,37.0,37
2017,233,Carlton,428,0.0,445
2017,234,Carlton,56,15.0,46
2017,236,Carlton,37,10.0,11
2017,239,Carlton,74,627.0,132
2017,240,Carlton,5,683.0,56
2017,243,Carlton,3,501.0,201
2017,245,Carlton,573,300.0,671
2017,246,Carlton,92,223.0,157
2017,247,Carlton,21,978.0,622
2017,248,Carlton,33,138.0,86
2017,251,Carlton,188,818.0,465
2017,252,Carlton,145,284.0,221
2017,254,Carlton,125,346.0,205
2017,255,Carlton,750,523.0,303
2017,256,Carlton,72,277.0,164
2017,257,Carlton,257,820.0,195
2017,258,Carlton,252,253.0,87
2017,259,Carlton,25,368.0,152
2017,260,Carlton,246,147.0,83
2017,262,Carlton,7,46.0,6
2017,263,Carlton,562,937.0,801
2017,264,Carlton,536,100.0,220
2017,265,Carlton,647,705.0,696
2017,266,Carlton,214,479.0,67
2017,267,Carlton,72,277.0,198
2017,268,Carlton,298,136.0,342
2017,270,Parkville,1,3115.0,970
2017,274,Carlton,1,237.0,215
2017,301,North Melbourne,134,10.0,92
2017,303,North Melbourne,19,22.0,25
2017,305,North Melbourne,141,0.0,100
2017,307,North Melbourne,31,0.0,16
2017,308,North Melbourne,40,0.0,12
2017,317,North Melbourne,79,27.0,83
2017,325,North Melbourne,116,0.0,116
2017,327,North Melbourne,315,19.0,217
2017,329,North Melbourne,60,107.0,75
2017,331,North Melbourne,66,86.0,56
2017,332,North Melbourne,53,57.0,30
2017,333,North Melbourne,43,206.0,61
2017,334,North Melbourne,46,61.0,44
2017,335,North Melbourne,60,201.0,138
2017,336,North Melbourne,51,57.0,29
2017,337,North Melbourne,4,134.0,121
2017,338,North Melbourne,1,86.0,18
2017,339,North Melbourne,99,31.0,62
2017,340,North Melbourne,26,19.0,12
2017,341,North Melbourne,52,169.0,96
2017,342,North Melbourne,52,90.0,54
2017,343,North Melbourne,50,127.0,41
2017,345,North Melbourne,67,380.0,119
2017,346,North Melbourne,52,110.0,35
2017,347,North Melbourne,98,12.0,30
2017,350,North Melbourne,41,0.0,13
2017,353,North Melbourne,227,187.0,353
2017,354,North Melbourne,81,423.0,85
2017,355,North Melbourne,83,177.0,94
2017,356,North Melbourne,72,163.0,87
2017,357,North Melbourne,147,456.0,235
2017,358,North Melbourne,52,300.0,14
2017,359,North Melbourne,81,82.0,70
2017,360,North Melbourne,18,95.0,20
2017,361,North Melbourne,272,106.0,135
2017,362,North Melbourne,142,133.0,25
2017,364,North Melbourne,67,81.0,32
2017,365,North Melbourne,36,67.0,38
2017,367,North Melbourne,158,12.0,166
2017,368,North Melbourne,275,42.0,346
2017,369,North Melbourne,72,80.0,73
2017,370,North Melbourne,124,50.0,76
2017,372,North Melbourne,18,0.0,15
2017,375,North Melbourne,312,254.0,680
2017,376,North Melbourne,143,185.0,341
2017,377,North Melbourne,345,779.0,166
2017,378,North Melbourne,428,275.0,261
2017,402,West Melbourne (Residential),18,21.0,44
2017,403,West Melbourne (Residential),29,222.0,88
2017,404,West Melbourne (Residential),18,16.0,18
2017,409,West Melbourne (Residential),75,16.0,11
2017,411,West Melbourne (Residential),11,0.0,9
2017,413,West Melbourne (Residential),45,105.0,77
2017,414,West Melbourne (Residential),113,103.0,146
2017,418,West Melbourne (Residential),49,41.0,37
2017,419,West Melbourne (Residential),61,72.0,82
2017,420,West Melbourne (Residential),52,72.0,115
2017,423,West Melbourne (Residential),11,48.0,50
2017,424,West Melbourne (Residential),42,55.0,12
2017,426,West Melbourne (Residential),93,139.0,212
2017,427,West Melbourne (Residential),133,149.0,155
2017,428,West Melbourne (Residential),26,60.0,36
2017,429,West Melbourne (Residential),17,92.0,35
2017,430,West Melbourne (Residential),85,131.0,126
2017,431,West Melbourne (Residential),29,184.0,71
2017,432,West Melbourne (Residential),116,356.0,158
2017,434,West Melbourne (Residential),38,161.0,76
2017,435,West Melbourne (Residential),78,91.0,30
2017,436,West Melbourne (Residential),50,0.0,58
2017,437,West Melbourne (Residential),13,145.0,26
2017,438,West Melbourne (Residential),42,65.0,88
2017,439,West Melbourne (Residential),16,149.0,63
2017,440,West Melbourne (Residential),121,189.0,263
2017,443,West Melbourne (Residential),84,377.0,60
2017,444,West Melbourne (Residential),9,817.0,213
2017,505,Kensington,2,90.0,55
2017,508,Kensington,9,92.0,28
2017,509,Kensington,1,255.0,62
2017,510,Kensington,45,0.0,20
2017,512,Kensington,57,119.0,74
2017,513,Kensington,71,28.0,100
2017,514,Kensington,43,0.0,22
2017,515,Kensington,22,0.0,5
2017,516,Kensington,61,0.0,56
2017,517,Kensington,54,0.0,52
2017,518,Kensington,23,0.0,14
2017,520,Kensington,936,16.0,710
2017,521,Kensington,64,0.0,43
2017,522,Kensington,37,0.0,31
2017,523,Kensington,70,57.0,16
2017,524,Kensington,43,92.0,35
2017,525,Kensington,35,13.0,54
2017,532,Kensington,61,0.0,45
2017,533,Kensington,64,0.0,52
2017,536,Kensington,18,0.0,28
2017,541,Kensington,47,0.0,44
2017,543,Kensington,39,0.0,44
2017,544,Kensington,20,0.0,20
2017,545,Kensington,54,0.0,57
2017,546,Kensington,13,0.0,11
2017,548,Kensington,87,0.0,69
2017,551,Kensington,25,0.0,33
2017,552,Kensington,62,0.0,74
2017,555,Kensington,44,0.0,62
2017,556,Kensington,38,0.0,65
2017,557,Kensington,10,0.0,10
2017,558,Kensington,69,0.0,67
2017,559,Kensington,246,65.0,319
2017,560,Kensington,50,22.0,76
2017,562,Kensington,93,3.0,124
2017,564,Kensington,19,0.0,16
2017,565,Kensington,29,0.0,29
2017,566,Kensington,81,0.0,82
2017,567,Kensington,30,0.0,31
2017,568,Kensington,32,0.0,40
2017,570,Kensington,9,3272.0,6327
2017,601,East Melbourne,28,79.0,93
2017,603,East Melbourne,33,20.0,36
2017,604,East Melbourne,84,0.0,79
2017,606,East Melbourne,104,135.0,76
2017,607,East Melbourne,40,775.0,244
2017,609,East Melbourne,118,0.0,93
2017,612,East Melbourne,144,70.0,171
2017,613,East Melbourne,536,179.0,812
2017,614,East Melbourne,58,900.0,630
2017,615,East Melbourne,143,934.0,296
2017,616,East Melbourne,31,21.0,39
2017,617,East Melbourne,116,13.0,98
2017,618,East Melbourne,252,639.0,587
2017,619,East Melbourne,1,82.0,10
2017,620,East Melbourne,17,1022.0,498
2017,621,East Melbourne,70,2635.0,598
2017,646,East Melbourne,40,369.0,409
2017,649,East Melbourne,5,169.0,194
2017,651,East Melbourne,50,2851.0,1071
2017,655,East Melbourne,415,441.0,469
2017,656,East Melbourne,215,886.0,514
2017,710,Melbourne (Remainder),55,166.0,141
2017,720,Melbourne (Remainder),122,2058.0,921
2017,724,Melbourne (Remainder),640,1991.0,1426
2017,729,Southbank,1041,133.0,1290
2017,730,Southbank,245,82.0,351
2017,732,Southbank,683,69.0,674
2017,734,Southbank,787,217.0,840
2017,736,Southbank,231,110.0,589
2017,737,Southbank,91,328.0,154
2017,738,Southbank,461,869.0,543
2017,741,Southbank,92,582.0,202
2017,742,Southbank,440,3.0,519
2017,744,Southbank,198,221.0,300
2017,747,Southbank,257,260.0,254
2017,748,Southbank,845,1290.0,1369
2017,750,Southbank,224,36.0,491
2017,753,Southbank,174,5671.0,1491
2017,759,Melbourne (Remainder),142,962.0,711
2017,760,Melbourne (Remainder),363,2499.0,1372
2017,773,Docklands,1238,158.0,1993
2017,774,Port Melbourne,1,239.0,338
2017,790,Port Melbourne,1,2161.0,1833
2017,801,Southbank,693,5662.0,2713
2017,802,Southbank,1192,5208.0,2361
2017,804,Southbank,28,4131.0,4055
2017,808,Southbank,608,936.0,860
2017,810,Southbank,1705,16.0,1749
2017,811,Southbank,981,49.0,1049
2017,812,Southbank,611,1140.0,1049
2017,815,Southbank,165,73.0,50
2017,852,Melbourne (Remainder),5,351.0,60
2017,853,South Yarra,136,0.0,168
2017,855,South Yarra,41,376.0,139
2017,856,South Yarra,64,0.0,78
2017,858,South Yarra,396,22.0,408
2017,859,South Yarra,195,0.0,199
2017,860,South Yarra,392,0.0,323
2017,861,South Yarra,315,162.0,327
2017,862,South Yarra,287,80.0,189
2017,864,South Yarra,145,18.0,94
2017,868,South Yarra,45,71.0,103
2017,869,South Yarra,168,0.0,236
2017,901,Parkville,62,0.0,72
2017,902,Parkville,101,0.0,126
2017,903,Parkville,296,40.0,342
2017,904,Parkville,105,396.0,420
2017,906,Parkville,71,582.0,215
2017,909,Parkville,10,4.0,10
2017,912,Parkville,14,0.0,13
2017,914,Parkville,27,17.0,24
2017,915,Parkville,34,30.0,38
2017,916,Parkville,27,64.0,29
2017,917,Parkville,49,0.0,50
2017,918,Parkville,52,0.0,49
2017,922,Parkville,129,48.0,137
2017,924,Parkville,53,0.0,62
2017,926,Parkville,23,0.0,22
2017,928,Parkville,755,379.0,592
2017,929,Parkville,1,938.0,513
2017,930,Parkville,8,2281.0,678
2017,931,Parkville,4,6086.0,2647
2017,1101,Docklands,119,5774.0,1388
2017,1103,Docklands,759,9868.0,3557
2017,1104,Docklands,417,253.0,516
2017,1105,Docklands,189,13642.0,1706
2017,1108,Docklands,913,17526.0,3320
2017,1109,Docklands,1975,1561.0,2929
2017,1110,Docklands,104,2109.0,4696
2017,1112,Docklands,298,32.0,344
2017,2381,North Melbourne,130,149.0,401
2017,2383,North Melbourne,2,217.0,328
2017,2384,North Melbourne,150,212.0,204
2017,2392,North Melbourne,279,37.0,61
2017,2504,Kensington,70,0.0,34
2017,2505,Kensington,43,0.0,18
2017,2506,Kensington,39,0.0,34
2017,2507,Kensington,16,0.0,11
2017,2508,Kensington,24,0.0,13
2017,2510,Kensington,30,94.0,17
2017,2511,Kensington,32,0.0,24
2017,2513,Kensington,85,0.0,16
2017,2524,Kensington,28,140.0,11
2017,2525,Kensington,96,0.0,69
2017,2529,Kensington,47,0.0,20
2017,2530,Kensington,127,33.0,111
2017,2531,Kensington,29,146.0,45
2017,2535,Kensington,66,0.0,31
2017,2536,Kensington,44,0.0,8
2017,2538,Kensington,26,70.0,43
2017,2541,Kensington,33,19.0,8
2017,2542,Kensington,40,0.0,8
2017,2543,Kensington,38,0.0,1
2017,2544,Kensington,45,9.0,24
2017,2546,Kensington,40,22.0,16
2017,2547,Kensington,17,946.0,272
2018,1,Melbourne (CBD),385,815.0,362
2018,11,Melbourne (CBD),670,794.0,427
2018,12,Melbourne (CBD),190,4550.0,1063
2018,13,Melbourne (CBD),112,2181.0,627
2018,14,Melbourne (CBD),99,2643.0,1150
2018,15,Melbourne (CBD),659,2582.0,93
2018,16,Melbourne (CBD),70,1160.0,1124
2018,17,Melbourne (CBD),327,2489.0,1876
2018,18,Melbourne (CBD),218,5763.0,1148
2018,23,Melbourne (CBD),90,2075.0,129
2018,24,Melbourne (CBD),176,8228.0,887
2018,25,Melbourne (CBD),252,4402.0,157
2018,26,Melbourne (CBD),72,3420.0,611
2018,27,Melbourne (CBD),2,5909.0,1070
2018,28,Melbourne (CBD),37,5726.0,768
2018,31,Melbourne (CBD),901,1987.0,955
2018,32,Melbourne (CBD),94,7231.0,670
2018,33,Melbourne (CBD),267,2974.0,172
2018,34,Melbourne (CBD),32,8021.0,328
2018,36,Melbourne (CBD),4,2109.0,198
2018,38,Melbourne (CBD),220,2555.0,208
2018,41,Melbourne (CBD),44,1925.0,192
2018,44,Melbourne (CBD),98,5298.0,259
2018,46,Melbourne (CBD),143,2737.0,337
2018,47,Melbourne (CBD),322,7315.0,1059
2018,48,Melbourne (CBD),11,1637.0,986
2018,51,Melbourne (CBD),769,2290.0,935
2018,53,Melbourne (CBD),42,6352.0,559
2018,54,Melbourne (CBD),34,2298.0,475
2018,56,Melbourne (CBD),4,2088.0,134
2018,57,Melbourne (CBD),152,1494.0,1169
2018,58,Melbourne (CBD),134,1223.0,290
2018,61,Melbourne (CBD),2206,429.0,1165
2018,62,Melbourne (CBD),477,1785.0,990
2018,63,Melbourne (CBD),65,593.0,69
2018,64,Melbourne (CBD),151,2105.0,518
2018,65,Melbourne (CBD),226,2834.0,277
2018,66,Melbourne (CBD),11,1144.0,398
2018,67,Melbourne (CBD),308,985.0,626
2018,68,Melbourne (CBD),376,2116.0,724
2018,71,Melbourne (CBD),1028,115.0,823
2018,72,Melbourne (CBD),355,1384.0,1077
2018,74,Melbourne (CBD),255,1549.0,283
2018,76,Melbourne (CBD),602,4713.0,1679
2018,77,Melbourne (CBD),222,1932.0,1171
2018,81,Melbourne (CBD),559,527.0,884
2018,82,Melbourne (CBD),35,4808.0,438
2018,83,Melbourne (CBD),344,702.0,982
2018,84,Melbourne (CBD),1493,851.0,340
2018,85,Melbourne (CBD),322,8449.0,1273
2018,87,Melbourne (CBD),917,5447.0,369
2018,88,Melbourne (CBD),415,46.0,477
2018,91,West Melbourne (Residential),254,425.0,329
2018,93,Melbourne (CBD),898,2168.0,733
2018,94,Melbourne (CBD),245,2789.0,700
2018,95,Melbourne (CBD),354,865.0,163
2018,97,Melbourne (CBD),1063,370.0,1346
2018,101,West Melbourne (Residential),624,285.0,570
2018,103,Melbourne (CBD),638,491.0,404
2018,104,Melbourne (CBD),1088,380.0,1112
2018,105,Melbourne (CBD),698,1262.0,473
2018,107,Melbourne (CBD),24,79.0,13
2018,111,West Melbourne (Residential),479,283.0,287
2018,114,Melbourne (CBD),124,368.0,144
2018,115,Melbourne (CBD),1579,1070.0,1756
2018,125,Melbourne (CBD),59,63.0,25
2018,203,Carlton,81,30.0,55
2018,204,Carlton,567,155.0,722
2018,205,Carlton,60,935.0,474
2018,206,Carlton,105,276.0,610
2018,207,Carlton,72,195.0,289
2018,208,Carlton,70,16.0,50
2018,212,Carlton,1949,302.0,1000
2018,214,Carlton,61,84.0,53
2018,215,Carlton,78,70.0,59
2018,216,Carlton,107,118.0,103
2018,217,Carlton,32,781.0,190
2018,218,Carlton,31,548.0,388
2018,219,Carlton,175,34.0,159
2018,220,Carlton,71,22.0,39
2018,222,Carlton,54,18.0,16
2018,223,Carlton,49,63.0,26
2018,224,Carlton,138,173.0,127
2018,225,Carlton,66,29.0,20
2018,226,Carlton,61,35.0,19
2018,227,Carlton,103,3.0,31
2018,228,Carlton,103,129.0,86
2018,230,Carlton,97,25.0,61
2018,232,Carlton,34,39.0,37
2018,233,Carlton,232,1.0,374
2018,234,Carlton,56,18.0,46
2018,239,Carlton,74,712.0,111
2018,240,Carlton,5,956.0,56
2018,243,Carlton,3,357.0,201
2018,245,Carlton,571,319.0,671
2018,246,Carlton,91,218.0,156
2018,247,Carlton,22,1080.0,622
2018,248,Carlton,34,109.0,80
2018,251,Carlton,188,912.0,465
2018,252,Carlton,146,260.0,220
2018,254,Carlton,174,350.0,240
2018,255,Carlton,755,670.0,317
2018,256,Carlton,72,374.0,139
2018,257,Carlton,670,873.0,150
2018,258,Carlton,252,322.0,87
2018,259,Carlton,17,164.0,71
2018,260,Carlton,393,138.0,137
2018,262,Carlton,7,41.0,6
2018,263,Carlton,562,1202.0,347
2018,264,Carlton,761,334.0,228
2018,265,Carlton,841,673.0,813
2018,266,Carlton,214,396.0,48
2018,267,Carlton,72,273.0,198
2018,268,Carlton,299,154.0,342
2018,270,Parkville,1,3519.0,970
2018,274,Carlton,1,186.0,225
2018,301,North Melbourne,137,6.0,98
2018,303,North Melbourne,39,78.0,74
2018,305,North Melbourne,143,0.0,101
2018,307,North Melbourne,31,0.0,16
2018,308,North Melbourne,40,0.0,12
2018,317,North Melbourne,113,23.0,117
2018,325,North Melbourne,116,0.0,116
2018,327,North Melbourne,315,13.0,217
2018,329,North Melbourne,60,114.0,75
2018,331,North Melbourne,67,99.0,53
2018,332,North Melbourne,53,42.0,30
2018,333,North Melbourne,53,162.0,54
2018,334,North Melbourne,126,126.0,138
2018,335,North Melbourne,77,221.0,138
2018,336,North Melbourne,51,51.0,28
2018,337,North Melbourne,4,131.0,121
2018,338,North Melbourne,1,80.0,18
2018,339,North Melbourne,99,34.0,62
2018,340,North Melbourne,26,16.0,12
2018,341,North Melbourne,52,148.0,96
2018,342,North Melbourne,52,94.0,60
2018,343,North Melbourne,50,91.0,41
2018,345,North Melbourne,67,403.0,117
2018,346,North Melbourne,56,111.0,39
2018,347,North Melbourne,98,11.0,30
2018,350,North Melbourne,41,0.0,13
2018,351,North Melbourne,40,0.0,15
2018,353,North Melbourne,225,128.0,331
2018,354,North Melbourne,81,374.0,84
2018,355,North Melbourne,87,203.0,92
2018,356,North Melbourne,72,132.0,77
2018,357,North Melbourne,147,359.0,235
2018,358,North Melbourne,52,309.0,14
2018,359,North Melbourne,83,106.0,71
2018,360,North Melbourne,18,87.0,20
2018,361,North Melbourne,271,153.0,135
2018,362,North Melbourne,142,285.0,89
2018,364,North Melbourne,66,62.0,32
2018,365,North Melbourne,36,83.0,38
2018,367,North Melbourne,158,12.0,166
2018,368,North Melbourne,269,43.0,346
2018,369,North Melbourne,72,75.0,73
2018,370,North Melbourne,163,59.0,117
2018,372,North Melbourne,18,0.0,15
2018,375,North Melbourne,83,313.0,674
2018,376,North Melbourne,497,403.0,383
2018,377,North Melbourne,345,721.0,166
2018,378,North Melbourne,682,253.0,396
2018,402,West Melbourne (Residential),18,44.0,44
2018,403,West Melbourne (Residential),29,171.0,88
2018,404,West Melbourne (Residential),18,22.0,18
2018,409,West Melbourne (Residential),180,23.0,81
2018,410,West Melbourne (Residential),152,0.0,114
2018,411,West Melbourne (Residential),11,0.0,9
2018,413,West Melbourne (Residential),60,106.0,83
2018,414,West Melbourne (Residential),113,90.0,148
2018,418,West Melbourne (Residential),48,38.0,35
2018,419,West Melbourne (Residential),61,104.0,82
2018,420,West Melbourne (Residential),52,72.0,115
2018,423,West Melbourne (Residential),19,42.0,60
2018,424,West Melbourne (Residential),42,54.0,12
2018,426,West Melbourne (Residential),93,165.0,218
2018,427,West Melbourne (Residential),134,151.0,155
2018,428,West Melbourne (Residential),26,30.0,36
2018,429,West Melbourne (Residential),17,54.0,35
2018,430,West Melbourne (Residential),85,100.0,127
2018,431,West Melbourne (Residential),30,207.0,54
2018,432,West Melbourne (Residential),116,354.0,158
2018,434,West Melbourne (Residential),40,175.0,74
2018,435,West Melbourne (Residential),78,106.0,30
2018,436,West Melbourne (Residential),50,0.0,58
2018,437,West Melbourne (Residential),13,149.0,26
2018,438,West Melbourne (Residential),45,42.0,76
2018,439,West Melbourne (Residential),25,136.0,73
2018,440,West Melbourne (Residential),362,228.0,456
2018,441,West Melbourne (Residential),18,51.0,3
2018,443,West Melbourne (Residential),84,383.0,62
2018,444,West Melbourne (Residential),9,694.0,80
2018,505,Kensington,2,90.0,55
2018,508,Kensington,9,92.0,28
2018,509,Kensington,1,255.0,62
2018,510,Kensington,45,0.0,20
2018,512,Kensington,57,119.0,74
2018,513,Kensington,71,28.0,100
2018,514,Kensington,43,0.0,22
2018,515,Kensington,22,0.0,5
2018,516,Kensington,61,0.0,56
2018,517,Kensington,54,0.0,52
2018,518,Kensington,23,0.0,14
2018,520,Kensington,936,16.0,710
2018,521,Kensington,64,0.0,43
